
Parameters:
DATA_PATH=./data/
DATASET=ogbn-products
DROPOUT=0.5
ENABLE_LOOKAHEAD=False
EPOCHS=1000
EVALUATE=None
GPU=0
GRAPH_METADATA_PATH=kernels/w12_nz64_warp_4/
HIDDEN_DIM=256
HIDDEN_LAYERS=3
KERNEL_MODE=auto
MAXK=64
MAXK_FALLBACK_THRESHOLD=0.001
MAXK_NUM_WARPS=12
MAXK_WARP_MAX_NZ=64
MODEL=sage
NONLINEAR=maxk
NORM=False
PATH=./run/
PLOT_PATH=./run/plots
PROFILE_KERNELS=False
SAVE_MODEL=False
SEED=97
SELFLOOP=False
USE_MAXK_KERNELS=False
VALIDATE_KERNELS=False
W_LR=0.01
W_WEIGHT_DECAY=0

Training with DGL built-in convolution modules
Creating SAGE model...
Using standard DGL SAGE model
Model parameters: 431,919 total, 431,919 trainable
Graph statistics: 2449029 nodes, 123718280 edges
Average degree: 50.52
Feature dimension: 100, Hidden dimension: 256
MaxK value: 64, Nonlinearity: maxk
Starting training...
Epoch 0000/1000| Loss 6.8559 | Train Accuracy 0.3084 | Val Accuracy 0.3083 | Test Accuracy 0.2694 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0013/1000| Loss 1.8667 | Train Accuracy 0.5569 | Val Accuracy 0.5553 | Test Accuracy 0.4386 | Best val. Accuracy 0.5553 | Best test Accuracy 0.4386
Epoch 0014/1000| Loss 1.7664 | Train Accuracy 0.5766 | Val Accuracy 0.5742 | Test Accuracy 0.4553 | Best val. Accuracy 0.5742 | Best test Accuracy 0.4553
Epoch 0015/1000| Loss 1.6485 | Train Accuracy 0.6250 | Val Accuracy 0.6239 | Test Accuracy 0.4907 | Best val. Accuracy 0.6239 | Best test Accuracy 0.4907
Epoch 0016/1000| Loss 1.5098 | Train Accuracy 0.6469 | Val Accuracy 0.6439 | Test Accuracy 0.4987 | Best val. Accuracy 0.6439 | Best test Accuracy 0.4987
Epoch 0017/1000| Loss 1.4533 | Train Accuracy 0.7004 | Val Accuracy 0.6936 | Test Accuracy 0.5296 | Best val. Accuracy 0.6936 | Best test Accuracy 0.5296
Epoch 0018/1000| Loss 1.3502 | Train Accuracy 0.7109 | Val Accuracy 0.7047 | Test Accuracy 0.5353 | Best val. Accuracy 0.7047 | Best test Accuracy 0.5353
Epoch 0019/1000| Loss 1.2839 | Train Accuracy 0.7051 | Val Accuracy 0.6967 | Test Accuracy 0.5332 | Best val. Accuracy 0.7047 | Best test Accuracy 0.5353
Epoch 0020: Avg Forward 320.739ms, Avg Backward 154.768ms, Total per epoch 475.507ms
Epoch 0020/1000| Loss 1.2772 | Train Accuracy 0.7189 | Val Accuracy 0.7113 | Test Accuracy 0.5506 | Best val. Accuracy 0.7113 | Best test Accuracy 0.5506
Epoch 0021/1000| Loss 1.1895 | Train Accuracy 0.7427 | Val Accuracy 0.7318 | Test Accuracy 0.5682 | Best val. Accuracy 0.7318 | Best test Accuracy 0.5682
Epoch 0022/1000| Loss 1.1248 | Train Accuracy 0.7568 | Val Accuracy 0.7447 | Test Accuracy 0.5796 | Best val. Accuracy 0.7447 | Best test Accuracy 0.5796
Epoch 0023/1000| Loss 1.0927 | Train Accuracy 0.7711 | Val Accuracy 0.7590 | Test Accuracy 0.5920 | Best val. Accuracy 0.7590 | Best test Accuracy 0.5920
Epoch 0024/1000| Loss 1.0305 | Train Accuracy 0.7855 | Val Accuracy 0.7728 | Test Accuracy 0.6094 | Best val. Accuracy 0.7728 | Best test Accuracy 0.6094
Epoch 0025/1000| Loss 0.9758 | Train Accuracy 0.7916 | Val Accuracy 0.7801 | Test Accuracy 0.6184 | Best val. Accuracy 0.7801 | Best test Accuracy 0.6184
Epoch 0026/1000| Loss 0.9518 | Train Accuracy 0.8016 | Val Accuracy 0.7895 | Test Accuracy 0.6259 | Best val. Accuracy 0.7895 | Best test Accuracy 0.6259
Epoch 0027/1000| Loss 0.9096 | Train Accuracy 0.8134 | Val Accuracy 0.8019 | Test Accuracy 0.6333 | Best val. Accuracy 0.8019 | Best test Accuracy 0.6333
Epoch 0028/1000| Loss 0.8545 | Train Accuracy 0.8180 | Val Accuracy 0.8064 | Test Accuracy 0.6364 | Best val. Accuracy 0.8064 | Best test Accuracy 0.6364
Epoch 0029/1000| Loss 0.8212 | Train Accuracy 0.8156 | Val Accuracy 0.8068 | Test Accuracy 0.6377 | Best val. Accuracy 0.8068 | Best test Accuracy 0.6377
Epoch 0030/1000| Loss 0.8075 | Train Accuracy 0.8200 | Val Accuracy 0.8105 | Test Accuracy 0.6429 | Best val. Accuracy 0.8105 | Best test Accuracy 0.6429
Epoch 0031/1000| Loss 0.7764 | Train Accuracy 0.8275 | Val Accuracy 0.8185 | Test Accuracy 0.6502 | Best val. Accuracy 0.8185 | Best test Accuracy 0.6502
Epoch 0032/1000| Loss 0.7479 | Train Accuracy 0.8350 | Val Accuracy 0.8256 | Test Accuracy 0.6579 | Best val. Accuracy 0.8256 | Best test Accuracy 0.6579
Epoch 0033/1000| Loss 0.7246 | Train Accuracy 0.8407 | Val Accuracy 0.8307 | Test Accuracy 0.6617 | Best val. Accuracy 0.8307 | Best test Accuracy 0.6617
Epoch 0034/1000| Loss 0.7065 | Train Accuracy 0.8443 | Val Accuracy 0.8341 | Test Accuracy 0.6603 | Best val. Accuracy 0.8341 | Best test Accuracy 0.6603
Epoch 0035/1000| Loss 0.6808 | Train Accuracy 0.8483 | Val Accuracy 0.8380 | Test Accuracy 0.6600 | Best val. Accuracy 0.8380 | Best test Accuracy 0.6600
Epoch 0036/1000| Loss 0.6621 | Train Accuracy 0.8537 | Val Accuracy 0.8415 | Test Accuracy 0.6639 | Best val. Accuracy 0.8415 | Best test Accuracy 0.6639
Epoch 0037/1000| Loss 0.6421 | Train Accuracy 0.8588 | Val Accuracy 0.8472 | Test Accuracy 0.6714 | Best val. Accuracy 0.8472 | Best test Accuracy 0.6714
Epoch 0038/1000| Loss 0.6255 | Train Accuracy 0.8626 | Val Accuracy 0.8511 | Test Accuracy 0.6781 | Best val. Accuracy 0.8511 | Best test Accuracy 0.6781
Epoch 0039/1000| Loss 0.6137 | Train Accuracy 0.8643 | Val Accuracy 0.8524 | Test Accuracy 0.6812 | Best val. Accuracy 0.8524 | Best test Accuracy 0.6812
Epoch 0040: Avg Forward 321.083ms, Avg Backward 154.760ms, Total per epoch 475.843ms
Epoch 0040/1000| Loss 0.5987 | Train Accuracy 0.8651 | Val Accuracy 0.8536 | Test Accuracy 0.6812 | Best val. Accuracy 0.8536 | Best test Accuracy 0.6812
Epoch 0041/1000| Loss 0.5813 | Train Accuracy 0.8663 | Val Accuracy 0.8555 | Test Accuracy 0.6816 | Best val. Accuracy 0.8555 | Best test Accuracy 0.6816
Epoch 0042/1000| Loss 0.5699 | Train Accuracy 0.8696 | Val Accuracy 0.8594 | Test Accuracy 0.6832 | Best val. Accuracy 0.8594 | Best test Accuracy 0.6832
Epoch 0043/1000| Loss 0.5618 | Train Accuracy 0.8725 | Val Accuracy 0.8623 | Test Accuracy 0.6840 | Best val. Accuracy 0.8623 | Best test Accuracy 0.6840
Epoch 0044/1000| Loss 0.5456 | Train Accuracy 0.8746 | Val Accuracy 0.8630 | Test Accuracy 0.6845 | Best val. Accuracy 0.8630 | Best test Accuracy 0.6845
Epoch 0045/1000| Loss 0.5359 | Train Accuracy 0.8758 | Val Accuracy 0.8658 | Test Accuracy 0.6862 | Best val. Accuracy 0.8658 | Best test Accuracy 0.6862
Epoch 0046/1000| Loss 0.5291 | Train Accuracy 0.8780 | Val Accuracy 0.8676 | Test Accuracy 0.6892 | Best val. Accuracy 0.8676 | Best test Accuracy 0.6892
Epoch 0047/1000| Loss 0.5212 | Train Accuracy 0.8796 | Val Accuracy 0.8699 | Test Accuracy 0.6932 | Best val. Accuracy 0.8699 | Best test Accuracy 0.6932
Epoch 0048/1000| Loss 0.5114 | Train Accuracy 0.8803 | Val Accuracy 0.8709 | Test Accuracy 0.6962 | Best val. Accuracy 0.8709 | Best test Accuracy 0.6962
Epoch 0049/1000| Loss 0.5026 | Train Accuracy 0.8814 | Val Accuracy 0.8711 | Test Accuracy 0.6980 | Best val. Accuracy 0.8711 | Best test Accuracy 0.6980
Epoch 0050/1000| Loss 0.4970 | Train Accuracy 0.8832 | Val Accuracy 0.8729 | Test Accuracy 0.7010 | Best val. Accuracy 0.8729 | Best test Accuracy 0.7010
Epoch 0051/1000| Loss 0.4888 | Train Accuracy 0.8848 | Val Accuracy 0.8749 | Test Accuracy 0.7045 | Best val. Accuracy 0.8749 | Best test Accuracy 0.7045
Epoch 0052/1000| Loss 0.4824 | Train Accuracy 0.8858 | Val Accuracy 0.8767 | Test Accuracy 0.7053 | Best val. Accuracy 0.8767 | Best test Accuracy 0.7053
Epoch 0053/1000| Loss 0.4738 | Train Accuracy 0.8863 | Val Accuracy 0.8766 | Test Accuracy 0.7033 | Best val. Accuracy 0.8767 | Best test Accuracy 0.7053
Epoch 0054/1000| Loss 0.4701 | Train Accuracy 0.8870 | Val Accuracy 0.8765 | Test Accuracy 0.7002 | Best val. Accuracy 0.8767 | Best test Accuracy 0.7053
Epoch 0055/1000| Loss 0.4624 | Train Accuracy 0.8883 | Val Accuracy 0.8775 | Test Accuracy 0.6997 | Best val. Accuracy 0.8775 | Best test Accuracy 0.6997
Epoch 0056/1000| Loss 0.4621 | Train Accuracy 0.8901 | Val Accuracy 0.8803 | Test Accuracy 0.7035 | Best val. Accuracy 0.8803 | Best test Accuracy 0.7035
Epoch 0057/1000| Loss 0.4543 | Train Accuracy 0.8918 | Val Accuracy 0.8823 | Test Accuracy 0.7084 | Best val. Accuracy 0.8823 | Best test Accuracy 0.7084
Epoch 0058/1000| Loss 0.4515 | Train Accuracy 0.8925 | Val Accuracy 0.8822 | Test Accuracy 0.7112 | Best val. Accuracy 0.8823 | Best test Accuracy 0.7084
Epoch 0059/1000| Loss 0.4430 | Train Accuracy 0.8925 | Val Accuracy 0.8819 | Test Accuracy 0.7111 | Best val. Accuracy 0.8823 | Best test Accuracy 0.7084
Epoch 0060: Avg Forward 321.593ms, Avg Backward 154.755ms, Total per epoch 476.348ms
Epoch 0060/1000| Loss 0.4412 | Train Accuracy 0.8927 | Val Accuracy 0.8823 | Test Accuracy 0.7099 | Best val. Accuracy 0.8823 | Best test Accuracy 0.7099
Epoch 0061/1000| Loss 0.4364 | Train Accuracy 0.8938 | Val Accuracy 0.8832 | Test Accuracy 0.7092 | Best val. Accuracy 0.8832 | Best test Accuracy 0.7092
Epoch 0062/1000| Loss 0.4329 | Train Accuracy 0.8948 | Val Accuracy 0.8849 | Test Accuracy 0.7094 | Best val. Accuracy 0.8849 | Best test Accuracy 0.7094
Epoch 0063/1000| Loss 0.4278 | Train Accuracy 0.8952 | Val Accuracy 0.8851 | Test Accuracy 0.7103 | Best val. Accuracy 0.8851 | Best test Accuracy 0.7103
Epoch 0064/1000| Loss 0.4260 | Train Accuracy 0.8954 | Val Accuracy 0.8862 | Test Accuracy 0.7115 | Best val. Accuracy 0.8862 | Best test Accuracy 0.7115
Epoch 0065/1000| Loss 0.4227 | Train Accuracy 0.8961 | Val Accuracy 0.8867 | Test Accuracy 0.7136 | Best val. Accuracy 0.8867 | Best test Accuracy 0.7136
Epoch 0066/1000| Loss 0.4186 | Train Accuracy 0.8969 | Val Accuracy 0.8872 | Test Accuracy 0.7156 | Best val. Accuracy 0.8872 | Best test Accuracy 0.7156
Epoch 0067/1000| Loss 0.4155 | Train Accuracy 0.8977 | Val Accuracy 0.8873 | Test Accuracy 0.7169 | Best val. Accuracy 0.8873 | Best test Accuracy 0.7169
Epoch 0068/1000| Loss 0.4115 | Train Accuracy 0.8983 | Val Accuracy 0.8879 | Test Accuracy 0.7161 | Best val. Accuracy 0.8879 | Best test Accuracy 0.7161
Epoch 0069/1000| Loss 0.4109 | Train Accuracy 0.8984 | Val Accuracy 0.8885 | Test Accuracy 0.7147 | Best val. Accuracy 0.8885 | Best test Accuracy 0.7147
Epoch 0070/1000| Loss 0.4049 | Train Accuracy 0.8989 | Val Accuracy 0.8892 | Test Accuracy 0.7145 | Best val. Accuracy 0.8892 | Best test Accuracy 0.7145
Epoch 0071/1000| Loss 0.4033 | Train Accuracy 0.8998 | Val Accuracy 0.8903 | Test Accuracy 0.7164 | Best val. Accuracy 0.8903 | Best test Accuracy 0.7164
Epoch 0072/1000| Loss 0.4010 | Train Accuracy 0.9003 | Val Accuracy 0.8914 | Test Accuracy 0.7182 | Best val. Accuracy 0.8914 | Best test Accuracy 0.7182
Epoch 0073/1000| Loss 0.3990 | Train Accuracy 0.9007 | Val Accuracy 0.8911 | Test Accuracy 0.7192 | Best val. Accuracy 0.8914 | Best test Accuracy 0.7182
Epoch 0074/1000| Loss 0.3952 | Train Accuracy 0.9012 | Val Accuracy 0.8907 | Test Accuracy 0.7200 | Best val. Accuracy 0.8914 | Best test Accuracy 0.7182
Epoch 0075/1000| Loss 0.3938 | Train Accuracy 0.9012 | Val Accuracy 0.8912 | Test Accuracy 0.7214 | Best val. Accuracy 0.8914 | Best test Accuracy 0.7182
Epoch 0076/1000| Loss 0.3923 | Train Accuracy 0.9020 | Val Accuracy 0.8923 | Test Accuracy 0.7234 | Best val. Accuracy 0.8923 | Best test Accuracy 0.7234
Epoch 0077/1000| Loss 0.3879 | Train Accuracy 0.9028 | Val Accuracy 0.8933 | Test Accuracy 0.7240 | Best val. Accuracy 0.8933 | Best test Accuracy 0.7240
Epoch 0078/1000| Loss 0.3868 | Train Accuracy 0.9036 | Val Accuracy 0.8939 | Test Accuracy 0.7241 | Best val. Accuracy 0.8939 | Best test Accuracy 0.7241
Epoch 0079/1000| Loss 0.3843 | Train Accuracy 0.9039 | Val Accuracy 0.8945 | Test Accuracy 0.7233 | Best val. Accuracy 0.8945 | Best test Accuracy 0.7233
Epoch 0080: Avg Forward 321.720ms, Avg Backward 154.757ms, Total per epoch 476.478ms
Epoch 0080/1000| Loss 0.3821 | Train Accuracy 0.9041 | Val Accuracy 0.8946 | Test Accuracy 0.7240 | Best val. Accuracy 0.8946 | Best test Accuracy 0.7240
Epoch 0081/1000| Loss 0.3819 | Train Accuracy 0.9040 | Val Accuracy 0.8940 | Test Accuracy 0.7251 | Best val. Accuracy 0.8946 | Best test Accuracy 0.7240
Epoch 0082/1000| Loss 0.3809 | Train Accuracy 0.9047 | Val Accuracy 0.8945 | Test Accuracy 0.7256 | Best val. Accuracy 0.8946 | Best test Accuracy 0.7240
Epoch 0083/1000| Loss 0.3745 | Train Accuracy 0.9053 | Val Accuracy 0.8952 | Test Accuracy 0.7265 | Best val. Accuracy 0.8952 | Best test Accuracy 0.7265
Epoch 0084/1000| Loss 0.3733 | Train Accuracy 0.9053 | Val Accuracy 0.8958 | Test Accuracy 0.7271 | Best val. Accuracy 0.8958 | Best test Accuracy 0.7271
Epoch 0085/1000| Loss 0.3709 | Train Accuracy 0.9057 | Val Accuracy 0.8957 | Test Accuracy 0.7271 | Best val. Accuracy 0.8958 | Best test Accuracy 0.7271
Epoch 0086/1000| Loss 0.3724 | Train Accuracy 0.9062 | Val Accuracy 0.8967 | Test Accuracy 0.7266 | Best val. Accuracy 0.8967 | Best test Accuracy 0.7266
Epoch 0087/1000| Loss 0.3697 | Train Accuracy 0.9068 | Val Accuracy 0.8970 | Test Accuracy 0.7270 | Best val. Accuracy 0.8970 | Best test Accuracy 0.7270
Epoch 0088/1000| Loss 0.3672 | Train Accuracy 0.9070 | Val Accuracy 0.8976 | Test Accuracy 0.7295 | Best val. Accuracy 0.8976 | Best test Accuracy 0.7295
Epoch 0089/1000| Loss 0.3654 | Train Accuracy 0.9072 | Val Accuracy 0.8972 | Test Accuracy 0.7320 | Best val. Accuracy 0.8976 | Best test Accuracy 0.7295
Epoch 0090/1000| Loss 0.3653 | Train Accuracy 0.9075 | Val Accuracy 0.8977 | Test Accuracy 0.7327 | Best val. Accuracy 0.8977 | Best test Accuracy 0.7327
Epoch 0091/1000| Loss 0.3639 | Train Accuracy 0.9080 | Val Accuracy 0.8978 | Test Accuracy 0.7318 | Best val. Accuracy 0.8978 | Best test Accuracy 0.7318
Epoch 0092/1000| Loss 0.3612 | Train Accuracy 0.9078 | Val Accuracy 0.8978 | Test Accuracy 0.7299 | Best val. Accuracy 0.8978 | Best test Accuracy 0.7318
Epoch 0093/1000| Loss 0.3586 | Train Accuracy 0.9085 | Val Accuracy 0.8983 | Test Accuracy 0.7294 | Best val. Accuracy 0.8983 | Best test Accuracy 0.7294
Epoch 0094/1000| Loss 0.3592 | Train Accuracy 0.9091 | Val Accuracy 0.8989 | Test Accuracy 0.7329 | Best val. Accuracy 0.8989 | Best test Accuracy 0.7329
Epoch 0095/1000| Loss 0.3570 | Train Accuracy 0.9096 | Val Accuracy 0.8994 | Test Accuracy 0.7368 | Best val. Accuracy 0.8994 | Best test Accuracy 0.7368
Epoch 0096/1000| Loss 0.3537 | Train Accuracy 0.9093 | Val Accuracy 0.8990 | Test Accuracy 0.7375 | Best val. Accuracy 0.8994 | Best test Accuracy 0.7368
Epoch 0097/1000| Loss 0.3525 | Train Accuracy 0.9096 | Val Accuracy 0.8995 | Test Accuracy 0.7359 | Best val. Accuracy 0.8995 | Best test Accuracy 0.7359
Epoch 0098/1000| Loss 0.3506 | Train Accuracy 0.9095 | Val Accuracy 0.8997 | Test Accuracy 0.7368 | Best val. Accuracy 0.8997 | Best test Accuracy 0.7368
Epoch 0099/1000| Loss 0.3510 | Train Accuracy 0.9105 | Val Accuracy 0.9011 | Test Accuracy 0.7375 | Best val. Accuracy 0.9011 | Best test Accuracy 0.7375
Epoch 0100: Avg Forward 321.563ms, Avg Backward 154.757ms, Total per epoch 476.319ms
Epoch 0100/1000| Loss 0.3494 | Train Accuracy 0.9110 | Val Accuracy 0.9013 | Test Accuracy 0.7359 | Best val. Accuracy 0.9013 | Best test Accuracy 0.7359
Epoch 0101/1000| Loss 0.3473 | Train Accuracy 0.9110 | Val Accuracy 0.9020 | Test Accuracy 0.7371 | Best val. Accuracy 0.9020 | Best test Accuracy 0.7371
Epoch 0102/1000| Loss 0.3453 | Train Accuracy 0.9110 | Val Accuracy 0.9011 | Test Accuracy 0.7397 | Best val. Accuracy 0.9020 | Best test Accuracy 0.7371
Epoch 0103/1000| Loss 0.3446 | Train Accuracy 0.9118 | Val Accuracy 0.9020 | Test Accuracy 0.7415 | Best val. Accuracy 0.9020 | Best test Accuracy 0.7371
Epoch 0104/1000| Loss 0.3410 | Train Accuracy 0.9126 | Val Accuracy 0.9027 | Test Accuracy 0.7410 | Best val. Accuracy 0.9027 | Best test Accuracy 0.7410
Epoch 0105/1000| Loss 0.3412 | Train Accuracy 0.9126 | Val Accuracy 0.9026 | Test Accuracy 0.7413 | Best val. Accuracy 0.9027 | Best test Accuracy 0.7410
Epoch 0106/1000| Loss 0.3392 | Train Accuracy 0.9124 | Val Accuracy 0.9023 | Test Accuracy 0.7394 | Best val. Accuracy 0.9027 | Best test Accuracy 0.7410
Epoch 0107/1000| Loss 0.3376 | Train Accuracy 0.9131 | Val Accuracy 0.9030 | Test Accuracy 0.7393 | Best val. Accuracy 0.9030 | Best test Accuracy 0.7393
Epoch 0108/1000| Loss 0.3355 | Train Accuracy 0.9139 | Val Accuracy 0.9036 | Test Accuracy 0.7434 | Best val. Accuracy 0.9036 | Best test Accuracy 0.7434
Epoch 0109/1000| Loss 0.3356 | Train Accuracy 0.9140 | Val Accuracy 0.9037 | Test Accuracy 0.7454 | Best val. Accuracy 0.9037 | Best test Accuracy 0.7454
Epoch 0110/1000| Loss 0.3342 | Train Accuracy 0.9142 | Val Accuracy 0.9046 | Test Accuracy 0.7434 | Best val. Accuracy 0.9046 | Best test Accuracy 0.7434
Epoch 0111/1000| Loss 0.3322 | Train Accuracy 0.9142 | Val Accuracy 0.9034 | Test Accuracy 0.7446 | Best val. Accuracy 0.9046 | Best test Accuracy 0.7434
Epoch 0112/1000| Loss 0.3310 | Train Accuracy 0.9150 | Val Accuracy 0.9036 | Test Accuracy 0.7461 | Best val. Accuracy 0.9046 | Best test Accuracy 0.7434
Epoch 0113/1000| Loss 0.3300 | Train Accuracy 0.9154 | Val Accuracy 0.9047 | Test Accuracy 0.7455 | Best val. Accuracy 0.9047 | Best test Accuracy 0.7455
Epoch 0114/1000| Loss 0.3313 | Train Accuracy 0.9144 | Val Accuracy 0.9043 | Test Accuracy 0.7449 | Best val. Accuracy 0.9047 | Best test Accuracy 0.7455
Epoch 0115/1000| Loss 0.3305 | Train Accuracy 0.9156 | Val Accuracy 0.9059 | Test Accuracy 0.7473 | Best val. Accuracy 0.9059 | Best test Accuracy 0.7473
Epoch 0116/1000| Loss 0.3271 | Train Accuracy 0.9165 | Val Accuracy 0.9056 | Test Accuracy 0.7498 | Best val. Accuracy 0.9059 | Best test Accuracy 0.7473
Epoch 0117/1000| Loss 0.3255 | Train Accuracy 0.9151 | Val Accuracy 0.9044 | Test Accuracy 0.7507 | Best val. Accuracy 0.9059 | Best test Accuracy 0.7473
Epoch 0118/1000| Loss 0.3248 | Train Accuracy 0.9160 | Val Accuracy 0.9056 | Test Accuracy 0.7472 | Best val. Accuracy 0.9059 | Best test Accuracy 0.7473
Epoch 0119/1000| Loss 0.3258 | Train Accuracy 0.9166 | Val Accuracy 0.9064 | Test Accuracy 0.7480 | Best val. Accuracy 0.9064 | Best test Accuracy 0.7480
Epoch 0120: Avg Forward 321.266ms, Avg Backward 154.756ms, Total per epoch 476.022ms
Epoch 0120/1000| Loss 0.3231 | Train Accuracy 0.9162 | Val Accuracy 0.9060 | Test Accuracy 0.7503 | Best val. Accuracy 0.9064 | Best test Accuracy 0.7480
Epoch 0121/1000| Loss 0.3222 | Train Accuracy 0.9161 | Val Accuracy 0.9052 | Test Accuracy 0.7521 | Best val. Accuracy 0.9064 | Best test Accuracy 0.7480
Epoch 0122/1000| Loss 0.3211 | Train Accuracy 0.9175 | Val Accuracy 0.9052 | Test Accuracy 0.7539 | Best val. Accuracy 0.9064 | Best test Accuracy 0.7480
Epoch 0123/1000| Loss 0.3195 | Train Accuracy 0.9181 | Val Accuracy 0.9058 | Test Accuracy 0.7510 | Best val. Accuracy 0.9064 | Best test Accuracy 0.7480
Epoch 0124/1000| Loss 0.3200 | Train Accuracy 0.9162 | Val Accuracy 0.9054 | Test Accuracy 0.7495 | Best val. Accuracy 0.9064 | Best test Accuracy 0.7480
Epoch 0125/1000| Loss 0.3205 | Train Accuracy 0.9181 | Val Accuracy 0.9064 | Test Accuracy 0.7520 | Best val. Accuracy 0.9064 | Best test Accuracy 0.7480
Epoch 0126/1000| Loss 0.3164 | Train Accuracy 0.9181 | Val Accuracy 0.9065 | Test Accuracy 0.7563 | Best val. Accuracy 0.9065 | Best test Accuracy 0.7563
Epoch 0127/1000| Loss 0.3154 | Train Accuracy 0.9186 | Val Accuracy 0.9073 | Test Accuracy 0.7551 | Best val. Accuracy 0.9073 | Best test Accuracy 0.7551
Epoch 0128/1000| Loss 0.3156 | Train Accuracy 0.9184 | Val Accuracy 0.9058 | Test Accuracy 0.7534 | Best val. Accuracy 0.9073 | Best test Accuracy 0.7551
Epoch 0129/1000| Loss 0.3138 | Train Accuracy 0.9185 | Val Accuracy 0.9072 | Test Accuracy 0.7526 | Best val. Accuracy 0.9073 | Best test Accuracy 0.7551
Epoch 0130/1000| Loss 0.3148 | Train Accuracy 0.9193 | Val Accuracy 0.9077 | Test Accuracy 0.7552 | Best val. Accuracy 0.9077 | Best test Accuracy 0.7552
Epoch 0131/1000| Loss 0.3144 | Train Accuracy 0.9182 | Val Accuracy 0.9055 | Test Accuracy 0.7548 | Best val. Accuracy 0.9077 | Best test Accuracy 0.7552
Epoch 0132/1000| Loss 0.3153 | Train Accuracy 0.9179 | Val Accuracy 0.9061 | Test Accuracy 0.7509 | Best val. Accuracy 0.9077 | Best test Accuracy 0.7552
Epoch 0133/1000| Loss 0.3165 | Train Accuracy 0.9167 | Val Accuracy 0.9052 | Test Accuracy 0.7601 | Best val. Accuracy 0.9077 | Best test Accuracy 0.7552
Epoch 0134/1000| Loss 0.3126 | Train Accuracy 0.9202 | Val Accuracy 0.9072 | Test Accuracy 0.7560 | Best val. Accuracy 0.9077 | Best test Accuracy 0.7552
