
Parameters:
DATA_PATH=./data/
DATASET=ogbn-proteins
DROPOUT=0.5
ENABLE_LOOKAHEAD=False
EPOCHS=1000
EVALUATE=None
GPU=0
GRAPH_METADATA_PATH=kernels/w12_nz64_warp_4/
HIDDEN_DIM=256
HIDDEN_LAYERS=3
KERNEL_MODE=auto
MAXK=8
MAXK_FALLBACK_THRESHOLD=0.001
MAXK_NUM_WARPS=12
MAXK_WARP_MAX_NZ=64
MODEL=gcn
NONLINEAR=maxk
NORM=False
PATH=./run/
PLOT_PATH=./run/plots
PROFILE_KERNELS=False
SAVE_MODEL=False
SEED=97
SELFLOOP=False
USE_MAXK_KERNELS=False
VALIDATE_KERNELS=False
W_LR=0.01
W_WEIGHT_DECAY=0

Training with DGL built-in convolution modules
Creating GCN model...
Using standard DGL GCN model
Model parameters: 229,232 total, 229,232 trainable
Graph statistics: 132534 nodes, 79122504 edges
Average degree: 597.00
Feature dimension: 8, Hidden dimension: 256
MaxK value: 8, Nonlinearity: maxk
Starting training...
Epoch 0000/1000| Loss 0.7232 | Train Accuracy 0.4812 | Val Accuracy 0.4752 | Test Accuracy 0.4662 | Best val. Accuracy 0.4752 | Best test Accuracy 0.4662
Epoch 0064/1000| Loss 0.3089 | Train Accuracy 0.7559 | Val Accuracy 0.7338 | Test Accuracy 0.6818 | Best val. Accuracy 0.7344 | Best test Accuracy 0.6845
Epoch 0065/1000| Loss 0.3084 | Train Accuracy 0.7566 | Val Accuracy 0.7319 | Test Accuracy 0.6751 | Best val. Accuracy 0.7344 | Best test Accuracy 0.6845
Epoch 0066/1000| Loss 0.3070 | Train Accuracy 0.7548 | Val Accuracy 0.7293 | Test Accuracy 0.6728 | Best val. Accuracy 0.7344 | Best test Accuracy 0.6845
Epoch 0067/1000| Loss 0.3049 | Train Accuracy 0.7545 | Val Accuracy 0.7293 | Test Accuracy 0.6719 | Best val. Accuracy 0.7344 | Best test Accuracy 0.6845
Epoch 0068/1000| Loss 0.3058 | Train Accuracy 0.7552 | Val Accuracy 0.7243 | Test Accuracy 0.6631 | Best val. Accuracy 0.7344 | Best test Accuracy 0.6845
Epoch 0069/1000| Loss 0.3058 | Train Accuracy 0.7603 | Val Accuracy 0.7407 | Test Accuracy 0.6853 | Best val. Accuracy 0.7407 | Best test Accuracy 0.6853
Epoch 0070/1000| Loss 0.3058 | Train Accuracy 0.7541 | Val Accuracy 0.7365 | Test Accuracy 0.6853 | Best val. Accuracy 0.7407 | Best test Accuracy 0.6853
Epoch 0071/1000| Loss 0.3075 | Train Accuracy 0.7621 | Val Accuracy 0.7422 | Test Accuracy 0.6836 | Best val. Accuracy 0.7422 | Best test Accuracy 0.6836
Epoch 0072/1000| Loss 0.3034 | Train Accuracy 0.7646 | Val Accuracy 0.7444 | Test Accuracy 0.6890 | Best val. Accuracy 0.7444 | Best test Accuracy 0.6890
Epoch 0073/1000| Loss 0.3028 | Train Accuracy 0.7646 | Val Accuracy 0.7462 | Test Accuracy 0.6903 | Best val. Accuracy 0.7462 | Best test Accuracy 0.6903
Epoch 0074/1000| Loss 0.3017 | Train Accuracy 0.7642 | Val Accuracy 0.7483 | Test Accuracy 0.6924 | Best val. Accuracy 0.7483 | Best test Accuracy 0.6924
Epoch 0075/1000| Loss 0.3015 | Train Accuracy 0.7654 | Val Accuracy 0.7476 | Test Accuracy 0.6927 | Best val. Accuracy 0.7483 | Best test Accuracy 0.6924
Epoch 0076/1000| Loss 0.3006 | Train Accuracy 0.7680 | Val Accuracy 0.7464 | Test Accuracy 0.6919 | Best val. Accuracy 0.7483 | Best test Accuracy 0.6924
Epoch 0077/1000| Loss 0.3000 | Train Accuracy 0.7697 | Val Accuracy 0.7466 | Test Accuracy 0.6930 | Best val. Accuracy 0.7483 | Best test Accuracy 0.6924
Epoch 0078/1000| Loss 0.3000 | Train Accuracy 0.7714 | Val Accuracy 0.7471 | Test Accuracy 0.6968 | Best val. Accuracy 0.7483 | Best test Accuracy 0.6924
Epoch 0079/1000| Loss 0.2998 | Train Accuracy 0.7727 | Val Accuracy 0.7500 | Test Accuracy 0.6968 | Best val. Accuracy 0.7500 | Best test Accuracy 0.6968
Epoch 0080: Avg Forward 38.674ms, Avg Backward 32.443ms, Total per epoch 71.117ms
Epoch 0080/1000| Loss 0.2992 | Train Accuracy 0.7736 | Val Accuracy 0.7526 | Test Accuracy 0.7011 | Best val. Accuracy 0.7526 | Best test Accuracy 0.7011
Epoch 0081/1000| Loss 0.2998 | Train Accuracy 0.7708 | Val Accuracy 0.7583 | Test Accuracy 0.7031 | Best val. Accuracy 0.7583 | Best test Accuracy 0.7031
Epoch 0082/1000| Loss 0.2998 | Train Accuracy 0.7725 | Val Accuracy 0.7550 | Test Accuracy 0.7032 | Best val. Accuracy 0.7583 | Best test Accuracy 0.7031
Epoch 0083/1000| Loss 0.3031 | Train Accuracy 0.7663 | Val Accuracy 0.7572 | Test Accuracy 0.7043 | Best val. Accuracy 0.7583 | Best test Accuracy 0.7031
Epoch 0084/1000| Loss 0.3085 | Train Accuracy 0.7697 | Val Accuracy 0.7503 | Test Accuracy 0.7008 | Best val. Accuracy 0.7583 | Best test Accuracy 0.7031
Epoch 0085/1000| Loss 0.3090 | Train Accuracy 0.7710 | Val Accuracy 0.7441 | Test Accuracy 0.6932 | Best val. Accuracy 0.7583 | Best test Accuracy 0.7031
Epoch 0086/1000| Loss 0.3037 | Train Accuracy 0.7562 | Val Accuracy 0.7314 | Test Accuracy 0.6926 | Best val. Accuracy 0.7583 | Best test Accuracy 0.7031
Epoch 0087/1000| Loss 0.3135 | Train Accuracy 0.7697 | Val Accuracy 0.7443 | Test Accuracy 0.6977 | Best val. Accuracy 0.7583 | Best test Accuracy 0.7031
Epoch 0088/1000| Loss 0.3073 | Train Accuracy 0.7720 | Val Accuracy 0.7451 | Test Accuracy 0.6979 | Best val. Accuracy 0.7583 | Best test Accuracy 0.7031
Epoch 0089/1000| Loss 0.3005 | Train Accuracy 0.7697 | Val Accuracy 0.7403 | Test Accuracy 0.6870 | Best val. Accuracy 0.7583 | Best test Accuracy 0.7031
Epoch 0090/1000| Loss 0.3068 | Train Accuracy 0.7713 | Val Accuracy 0.7465 | Test Accuracy 0.6922 | Best val. Accuracy 0.7583 | Best test Accuracy 0.7031
Epoch 0091/1000| Loss 0.3016 | Train Accuracy 0.7686 | Val Accuracy 0.7450 | Test Accuracy 0.6939 | Best val. Accuracy 0.7583 | Best test Accuracy 0.7031
Epoch 0092/1000| Loss 0.3007 | Train Accuracy 0.7682 | Val Accuracy 0.7477 | Test Accuracy 0.6956 | Best val. Accuracy 0.7583 | Best test Accuracy 0.7031
Epoch 0093/1000| Loss 0.3042 | Train Accuracy 0.7709 | Val Accuracy 0.7458 | Test Accuracy 0.6953 | Best val. Accuracy 0.7583 | Best test Accuracy 0.7031
Epoch 0094/1000| Loss 0.3017 | Train Accuracy 0.7723 | Val Accuracy 0.7409 | Test Accuracy 0.6912 | Best val. Accuracy 0.7583 | Best test Accuracy 0.7031
Epoch 0095/1000| Loss 0.3007 | Train Accuracy 0.7737 | Val Accuracy 0.7401 | Test Accuracy 0.6923 | Best val. Accuracy 0.7583 | Best test Accuracy 0.7031
Epoch 0096/1000| Loss 0.2997 | Train Accuracy 0.7727 | Val Accuracy 0.7399 | Test Accuracy 0.7000 | Best val. Accuracy 0.7583 | Best test Accuracy 0.7031
Epoch 0097/1000| Loss 0.3027 | Train Accuracy 0.7726 | Val Accuracy 0.7398 | Test Accuracy 0.6947 | Best val. Accuracy 0.7583 | Best test Accuracy 0.7031
Epoch 0098/1000| Loss 0.3013 | Train Accuracy 0.7705 | Val Accuracy 0.7383 | Test Accuracy 0.6910 | Best val. Accuracy 0.7583 | Best test Accuracy 0.7031
Epoch 0099/1000| Loss 0.3044 | Train Accuracy 0.7736 | Val Accuracy 0.7424 | Test Accuracy 0.6956 | Best val. Accuracy 0.7583 | Best test Accuracy 0.7031
Epoch 0100: Avg Forward 38.665ms, Avg Backward 32.452ms, Total per epoch 71.118ms
Epoch 0100/1000| Loss 0.2993 | Train Accuracy 0.7726 | Val Accuracy 0.7440 | Test Accuracy 0.6970 | Best val. Accuracy 0.7583 | Best test Accuracy 0.7031
Epoch 0101/1000| Loss 0.2992 | Train Accuracy 0.7711 | Val Accuracy 0.7431 | Test Accuracy 0.6943 | Best val. Accuracy 0.7583 | Best test Accuracy 0.7031
Epoch 0102/1000| Loss 0.2989 | Train Accuracy 0.7720 | Val Accuracy 0.7409 | Test Accuracy 0.6903 | Best val. Accuracy 0.7583 | Best test Accuracy 0.7031
Epoch 0103/1000| Loss 0.2985 | Train Accuracy 0.7694 | Val Accuracy 0.7428 | Test Accuracy 0.6925 | Best val. Accuracy 0.7583 | Best test Accuracy 0.7031
Epoch 0104/1000| Loss 0.3003 | Train Accuracy 0.7711 | Val Accuracy 0.7454 | Test Accuracy 0.6939 | Best val. Accuracy 0.7583 | Best test Accuracy 0.7031
Epoch 0105/1000| Loss 0.2990 | Train Accuracy 0.7769 | Val Accuracy 0.7439 | Test Accuracy 0.6956 | Best val. Accuracy 0.7583 | Best test Accuracy 0.7031
Epoch 0106/1000| Loss 0.2969 | Train Accuracy 0.7769 | Val Accuracy 0.7433 | Test Accuracy 0.6976 | Best val. Accuracy 0.7583 | Best test Accuracy 0.7031
Epoch 0107/1000| Loss 0.2975 | Train Accuracy 0.7768 | Val Accuracy 0.7444 | Test Accuracy 0.6997 | Best val. Accuracy 0.7583 | Best test Accuracy 0.7031
Epoch 0108/1000| Loss 0.2978 | Train Accuracy 0.7785 | Val Accuracy 0.7483 | Test Accuracy 0.7025 | Best val. Accuracy 0.7583 | Best test Accuracy 0.7031
Epoch 0109/1000| Loss 0.2962 | Train Accuracy 0.7797 | Val Accuracy 0.7518 | Test Accuracy 0.7061 | Best val. Accuracy 0.7583 | Best test Accuracy 0.7031
Epoch 0110/1000| Loss 0.2961 | Train Accuracy 0.7794 | Val Accuracy 0.7541 | Test Accuracy 0.7065 | Best val. Accuracy 0.7583 | Best test Accuracy 0.7031
Epoch 0111/1000| Loss 0.2953 | Train Accuracy 0.7786 | Val Accuracy 0.7562 | Test Accuracy 0.7067 | Best val. Accuracy 0.7583 | Best test Accuracy 0.7031
Epoch 0112/1000| Loss 0.2956 | Train Accuracy 0.7783 | Val Accuracy 0.7589 | Test Accuracy 0.7079 | Best val. Accuracy 0.7589 | Best test Accuracy 0.7079
Epoch 0113/1000| Loss 0.2959 | Train Accuracy 0.7792 | Val Accuracy 0.7601 | Test Accuracy 0.7070 | Best val. Accuracy 0.7601 | Best test Accuracy 0.7070
Epoch 0114/1000| Loss 0.2951 | Train Accuracy 0.7799 | Val Accuracy 0.7599 | Test Accuracy 0.7089 | Best val. Accuracy 0.7601 | Best test Accuracy 0.7070
Epoch 0115/1000| Loss 0.2952 | Train Accuracy 0.7809 | Val Accuracy 0.7608 | Test Accuracy 0.7097 | Best val. Accuracy 0.7608 | Best test Accuracy 0.7097
Epoch 0116/1000| Loss 0.2955 | Train Accuracy 0.7826 | Val Accuracy 0.7616 | Test Accuracy 0.7083 | Best val. Accuracy 0.7616 | Best test Accuracy 0.7083
Epoch 0117/1000| Loss 0.2941 | Train Accuracy 0.7830 | Val Accuracy 0.7609 | Test Accuracy 0.7107 | Best val. Accuracy 0.7616 | Best test Accuracy 0.7083
Epoch 0118/1000| Loss 0.2938 | Train Accuracy 0.7839 | Val Accuracy 0.7603 | Test Accuracy 0.7104 | Best val. Accuracy 0.7616 | Best test Accuracy 0.7083
Epoch 0119/1000| Loss 0.2936 | Train Accuracy 0.7854 | Val Accuracy 0.7617 | Test Accuracy 0.7137 | Best val. Accuracy 0.7617 | Best test Accuracy 0.7137
Epoch 0120: Avg Forward 38.657ms, Avg Backward 32.458ms, Total per epoch 71.115ms
Epoch 0120/1000| Loss 0.2944 | Train Accuracy 0.7847 | Val Accuracy 0.7634 | Test Accuracy 0.7165 | Best val. Accuracy 0.7634 | Best test Accuracy 0.7165
Epoch 0121/1000| Loss 0.2945 | Train Accuracy 0.7848 | Val Accuracy 0.7645 | Test Accuracy 0.7181 | Best val. Accuracy 0.7645 | Best test Accuracy 0.7181
Epoch 0122/1000| Loss 0.2958 | Train Accuracy 0.7851 | Val Accuracy 0.7626 | Test Accuracy 0.7162 | Best val. Accuracy 0.7645 | Best test Accuracy 0.7181
Epoch 0123/1000| Loss 0.2997 | Train Accuracy 0.7864 | Val Accuracy 0.7622 | Test Accuracy 0.7124 | Best val. Accuracy 0.7645 | Best test Accuracy 0.7181
Epoch 0124/1000| Loss 0.2973 | Train Accuracy 0.7853 | Val Accuracy 0.7599 | Test Accuracy 0.7104 | Best val. Accuracy 0.7645 | Best test Accuracy 0.7181
Epoch 0125/1000| Loss 0.2978 | Train Accuracy 0.7833 | Val Accuracy 0.7620 | Test Accuracy 0.7121 | Best val. Accuracy 0.7645 | Best test Accuracy 0.7181
Epoch 0126/1000| Loss 0.2945 | Train Accuracy 0.7839 | Val Accuracy 0.7638 | Test Accuracy 0.7123 | Best val. Accuracy 0.7645 | Best test Accuracy 0.7181
Epoch 0127/1000| Loss 0.2992 | Train Accuracy 0.7849 | Val Accuracy 0.7640 | Test Accuracy 0.7119 | Best val. Accuracy 0.7645 | Best test Accuracy 0.7181
Epoch 0128/1000| Loss 0.2951 | Train Accuracy 0.7844 | Val Accuracy 0.7613 | Test Accuracy 0.7141 | Best val. Accuracy 0.7645 | Best test Accuracy 0.7181
Epoch 0129/1000| Loss 0.2964 | Train Accuracy 0.7873 | Val Accuracy 0.7621 | Test Accuracy 0.7202 | Best val. Accuracy 0.7645 | Best test Accuracy 0.7181
Epoch 0130/1000| Loss 0.2939 | Train Accuracy 0.7847 | Val Accuracy 0.7589 | Test Accuracy 0.7220 | Best val. Accuracy 0.7645 | Best test Accuracy 0.7181
Epoch 0131/1000| Loss 0.3037 | Train Accuracy 0.7890 | Val Accuracy 0.7655 | Test Accuracy 0.7201 | Best val. Accuracy 0.7655 | Best test Accuracy 0.7201
Epoch 0132/1000| Loss 0.2932 | Train Accuracy 0.7846 | Val Accuracy 0.7636 | Test Accuracy 0.7226 | Best val. Accuracy 0.7655 | Best test Accuracy 0.7201
Epoch 0133/1000| Loss 0.2947 | Train Accuracy 0.7882 | Val Accuracy 0.7669 | Test Accuracy 0.7195 | Best val. Accuracy 0.7669 | Best test Accuracy 0.7195
Epoch 0134/1000| Loss 0.2920 | Train Accuracy 0.7902 | Val Accuracy 0.7677 | Test Accuracy 0.7202 | Best val. Accuracy 0.7677 | Best test Accuracy 0.7202
