
Parameters:
DATA_PATH=./data/
DATASET=ogbn-proteins
DROPOUT=0.5
ENABLE_LOOKAHEAD=False
EPOCHS=1000
EVALUATE=None
GPU=0
GRAPH_METADATA_PATH=kernels/w12_nz64_warp_4/
HIDDEN_DIM=256
HIDDEN_LAYERS=3
KERNEL_MODE=auto
MAXK=256
MAXK_FALLBACK_THRESHOLD=0.001
MAXK_NUM_WARPS=12
MAXK_WARP_MAX_NZ=64
MODEL=gin
NONLINEAR=maxk
NORM=False
PATH=./run/
PLOT_PATH=./run/plots
PROFILE_KERNELS=False
SAVE_MODEL=False
SEED=97
SELFLOOP=False
USE_MAXK_KERNELS=True
VALIDATE_KERNELS=False
W_LR=0.01
W_WEIGHT_DECAY=0

Training with MaxK CUDA kernel acceleration
Graph name for metadata: protein
Kernel mode: auto
Creating GIN model...
Using MaxK-accelerated GIN model
Model parameters: 228,467 total, 228,467 trainable
Graph statistics: 132534 nodes, 79122504 edges
Average degree: 597.00
Feature dimension: 8, Hidden dimension: 256
MaxK value: 256, Nonlinearity: maxk
Starting training...
Epoch 0000/1000| Loss 50.4201 | Train Accuracy 0.5923 | Val Accuracy 0.5856 | Test Accuracy 0.5485 | Best val. Accuracy 0.5856 | Best test Accuracy 0.5485
Epoch 0019/1000| Loss 1.8247 | Train Accuracy 0.6620 | Val Accuracy 0.6022 | Test Accuracy 0.5386 | Best val. Accuracy 0.6022 | Best test Accuracy 0.5386
Epoch 0020: Avg Forward 91.585ms, Avg Backward 81.583ms, Total per epoch 173.168ms
Epoch 0020/1000| Loss 1.2417 | Train Accuracy 0.6408 | Val Accuracy 0.5842 | Test Accuracy 0.5184 | Best val. Accuracy 0.6022 | Best test Accuracy 0.5386
Epoch 0021/1000| Loss 1.0020 | Train Accuracy 0.6232 | Val Accuracy 0.5602 | Test Accuracy 0.5015 | Best val. Accuracy 0.6022 | Best test Accuracy 0.5386
Epoch 0022/1000| Loss 1.0252 | Train Accuracy 0.6161 | Val Accuracy 0.5536 | Test Accuracy 0.4998 | Best val. Accuracy 0.6022 | Best test Accuracy 0.5386
Epoch 0023/1000| Loss 0.9104 | Train Accuracy 0.6272 | Val Accuracy 0.5692 | Test Accuracy 0.5161 | Best val. Accuracy 0.6022 | Best test Accuracy 0.5386
Epoch 0024/1000| Loss 0.7041 | Train Accuracy 0.6531 | Val Accuracy 0.6016 | Test Accuracy 0.5528 | Best val. Accuracy 0.6022 | Best test Accuracy 0.5386
Epoch 0025/1000| Loss 0.6445 | Train Accuracy 0.6620 | Val Accuracy 0.6067 | Test Accuracy 0.5636 | Best val. Accuracy 0.6067 | Best test Accuracy 0.5636
Epoch 0026/1000| Loss 0.7329 | Train Accuracy 0.6559 | Val Accuracy 0.5980 | Test Accuracy 0.5476 | Best val. Accuracy 0.6067 | Best test Accuracy 0.5636
Epoch 0027/1000| Loss 0.5453 | Train Accuracy 0.6251 | Val Accuracy 0.5634 | Test Accuracy 0.5126 | Best val. Accuracy 0.6067 | Best test Accuracy 0.5636
Epoch 0028/1000| Loss 0.4345 | Train Accuracy 0.6060 | Val Accuracy 0.5515 | Test Accuracy 0.5096 | Best val. Accuracy 0.6067 | Best test Accuracy 0.5636
Epoch 0029/1000| Loss 0.4533 | Train Accuracy 0.6136 | Val Accuracy 0.5650 | Test Accuracy 0.5129 | Best val. Accuracy 0.6067 | Best test Accuracy 0.5636
Epoch 0030/1000| Loss 0.4496 | Train Accuracy 0.6315 | Val Accuracy 0.5799 | Test Accuracy 0.5214 | Best val. Accuracy 0.6067 | Best test Accuracy 0.5636
Epoch 0031/1000| Loss 0.4341 | Train Accuracy 0.6386 | Val Accuracy 0.5872 | Test Accuracy 0.5216 | Best val. Accuracy 0.6067 | Best test Accuracy 0.5636
Epoch 0032/1000| Loss 0.4345 | Train Accuracy 0.6360 | Val Accuracy 0.5894 | Test Accuracy 0.5088 | Best val. Accuracy 0.6067 | Best test Accuracy 0.5636
Epoch 0033/1000| Loss 0.4303 | Train Accuracy 0.6068 | Val Accuracy 0.5854 | Test Accuracy 0.4938 | Best val. Accuracy 0.6067 | Best test Accuracy 0.5636
Epoch 0034/1000| Loss 0.4082 | Train Accuracy 0.6011 | Val Accuracy 0.5916 | Test Accuracy 0.4965 | Best val. Accuracy 0.6067 | Best test Accuracy 0.5636
Epoch 0035/1000| Loss 0.3823 | Train Accuracy 0.5951 | Val Accuracy 0.6010 | Test Accuracy 0.5014 | Best val. Accuracy 0.6067 | Best test Accuracy 0.5636
Epoch 0036/1000| Loss 0.3755 | Train Accuracy 0.5995 | Val Accuracy 0.5908 | Test Accuracy 0.4974 | Best val. Accuracy 0.6067 | Best test Accuracy 0.5636
Epoch 0037/1000| Loss 0.3812 | Train Accuracy 0.5998 | Val Accuracy 0.5834 | Test Accuracy 0.4953 | Best val. Accuracy 0.6067 | Best test Accuracy 0.5636
Epoch 0038/1000| Loss 0.3970 | Train Accuracy 0.6015 | Val Accuracy 0.5802 | Test Accuracy 0.4946 | Best val. Accuracy 0.6067 | Best test Accuracy 0.5636
Epoch 0039/1000| Loss 0.4041 | Train Accuracy 0.6060 | Val Accuracy 0.5807 | Test Accuracy 0.4953 | Best val. Accuracy 0.6067 | Best test Accuracy 0.5636
Epoch 0040: Avg Forward 91.933ms, Avg Backward 81.566ms, Total per epoch 173.499ms
Epoch 0040/1000| Loss 0.3906 | Train Accuracy 0.6146 | Val Accuracy 0.5850 | Test Accuracy 0.4974 | Best val. Accuracy 0.6067 | Best test Accuracy 0.5636
Epoch 0041/1000| Loss 0.3717 | Train Accuracy 0.6305 | Val Accuracy 0.5949 | Test Accuracy 0.5013 | Best val. Accuracy 0.6067 | Best test Accuracy 0.5636
Epoch 0042/1000| Loss 0.3606 | Train Accuracy 0.6766 | Val Accuracy 0.6207 | Test Accuracy 0.5275 | Best val. Accuracy 0.6207 | Best test Accuracy 0.5275
Epoch 0043/1000| Loss 0.3599 | Train Accuracy 0.6535 | Val Accuracy 0.6139 | Test Accuracy 0.5104 | Best val. Accuracy 0.6207 | Best test Accuracy 0.5275
Epoch 0044/1000| Loss 0.3668 | Train Accuracy 0.6498 | Val Accuracy 0.6219 | Test Accuracy 0.5166 | Best val. Accuracy 0.6219 | Best test Accuracy 0.5166
Epoch 0045/1000| Loss 0.3739 | Train Accuracy 0.6356 | Val Accuracy 0.6163 | Test Accuracy 0.5272 | Best val. Accuracy 0.6219 | Best test Accuracy 0.5166
Epoch 0046/1000| Loss 0.3685 | Train Accuracy 0.6690 | Val Accuracy 0.6307 | Test Accuracy 0.5267 | Best val. Accuracy 0.6307 | Best test Accuracy 0.5267
Epoch 0047/1000| Loss 0.3533 | Train Accuracy 0.6846 | Val Accuracy 0.6390 | Test Accuracy 0.5496 | Best val. Accuracy 0.6390 | Best test Accuracy 0.5496
Epoch 0048/1000| Loss 0.3686 | Train Accuracy 0.6749 | Val Accuracy 0.6171 | Test Accuracy 0.5174 | Best val. Accuracy 0.6390 | Best test Accuracy 0.5496
Epoch 0049/1000| Loss 0.3482 | Train Accuracy 0.6671 | Val Accuracy 0.6091 | Test Accuracy 0.5134 | Best val. Accuracy 0.6390 | Best test Accuracy 0.5496
Epoch 0050/1000| Loss 0.3585 | Train Accuracy 0.6701 | Val Accuracy 0.6098 | Test Accuracy 0.5168 | Best val. Accuracy 0.6390 | Best test Accuracy 0.5496
Epoch 0051/1000| Loss 0.3570 | Train Accuracy 0.6823 | Val Accuracy 0.6220 | Test Accuracy 0.5261 | Best val. Accuracy 0.6390 | Best test Accuracy 0.5496
Epoch 0052/1000| Loss 0.3508 | Train Accuracy 0.5231 | Val Accuracy 0.4851 | Test Accuracy 0.4654 | Best val. Accuracy 0.6390 | Best test Accuracy 0.5496
Epoch 0053/1000| Loss 0.9189 | Train Accuracy 0.6881 | Val Accuracy 0.6320 | Test Accuracy 0.5402 | Best val. Accuracy 0.6390 | Best test Accuracy 0.5496
Epoch 0054/1000| Loss 0.3425 | Train Accuracy 0.6832 | Val Accuracy 0.6182 | Test Accuracy 0.5228 | Best val. Accuracy 0.6390 | Best test Accuracy 0.5496
Epoch 0055/1000| Loss 0.3627 | Train Accuracy 0.6824 | Val Accuracy 0.6196 | Test Accuracy 0.5357 | Best val. Accuracy 0.6390 | Best test Accuracy 0.5496
Epoch 0056/1000| Loss 0.3516 | Train Accuracy 0.6800 | Val Accuracy 0.6192 | Test Accuracy 0.5424 | Best val. Accuracy 0.6390 | Best test Accuracy 0.5496
Epoch 0057/1000| Loss 0.3520 | Train Accuracy 0.6760 | Val Accuracy 0.6159 | Test Accuracy 0.5432 | Best val. Accuracy 0.6390 | Best test Accuracy 0.5496
Epoch 0058/1000| Loss 0.3603 | Train Accuracy 0.6751 | Val Accuracy 0.6131 | Test Accuracy 0.5407 | Best val. Accuracy 0.6390 | Best test Accuracy 0.5496
Epoch 0059/1000| Loss 0.3586 | Train Accuracy 0.6747 | Val Accuracy 0.6099 | Test Accuracy 0.5354 | Best val. Accuracy 0.6390 | Best test Accuracy 0.5496
Epoch 0060: Avg Forward 92.047ms, Avg Backward 81.557ms, Total per epoch 173.604ms
Epoch 0060/1000| Loss 0.3487 | Train Accuracy 0.6721 | Val Accuracy 0.6053 | Test Accuracy 0.5284 | Best val. Accuracy 0.6390 | Best test Accuracy 0.5496
Epoch 0061/1000| Loss 0.3457 | Train Accuracy 0.6716 | Val Accuracy 0.6019 | Test Accuracy 0.5211 | Best val. Accuracy 0.6390 | Best test Accuracy 0.5496
Epoch 0062/1000| Loss 0.3508 | Train Accuracy 0.6715 | Val Accuracy 0.5995 | Test Accuracy 0.5160 | Best val. Accuracy 0.6390 | Best test Accuracy 0.5496
Epoch 0063/1000| Loss 0.3466 | Train Accuracy 0.6721 | Val Accuracy 0.6000 | Test Accuracy 0.5162 | Best val. Accuracy 0.6390 | Best test Accuracy 0.5496
Epoch 0064/1000| Loss 0.3421 | Train Accuracy 0.6731 | Val Accuracy 0.6024 | Test Accuracy 0.5198 | Best val. Accuracy 0.6390 | Best test Accuracy 0.5496
Epoch 0065/1000| Loss 0.3443 | Train Accuracy 0.6742 | Val Accuracy 0.6048 | Test Accuracy 0.5238 | Best val. Accuracy 0.6390 | Best test Accuracy 0.5496
Epoch 0066/1000| Loss 0.3453 | Train Accuracy 0.6757 | Val Accuracy 0.6070 | Test Accuracy 0.5273 | Best val. Accuracy 0.6390 | Best test Accuracy 0.5496
Epoch 0067/1000| Loss 0.3424 | Train Accuracy 0.6774 | Val Accuracy 0.6093 | Test Accuracy 0.5303 | Best val. Accuracy 0.6390 | Best test Accuracy 0.5496
Epoch 0068/1000| Loss 0.3430 | Train Accuracy 0.6783 | Val Accuracy 0.6113 | Test Accuracy 0.5331 | Best val. Accuracy 0.6390 | Best test Accuracy 0.5496
Epoch 0069/1000| Loss 0.3471 | Train Accuracy 0.6795 | Val Accuracy 0.6136 | Test Accuracy 0.5358 | Best val. Accuracy 0.6390 | Best test Accuracy 0.5496
Epoch 0070/1000| Loss 0.3457 | Train Accuracy 0.6824 | Val Accuracy 0.6168 | Test Accuracy 0.5383 | Best val. Accuracy 0.6390 | Best test Accuracy 0.5496
Epoch 0071/1000| Loss 0.3430 | Train Accuracy 0.6832 | Val Accuracy 0.6183 | Test Accuracy 0.5395 | Best val. Accuracy 0.6390 | Best test Accuracy 0.5496
Epoch 0072/1000| Loss 0.3441 | Train Accuracy 0.6840 | Val Accuracy 0.6193 | Test Accuracy 0.5394 | Best val. Accuracy 0.6390 | Best test Accuracy 0.5496
Epoch 0073/1000| Loss 0.3446 | Train Accuracy 0.6849 | Val Accuracy 0.6202 | Test Accuracy 0.5380 | Best val. Accuracy 0.6390 | Best test Accuracy 0.5496
Epoch 0074/1000| Loss 0.3419 | Train Accuracy 0.6858 | Val Accuracy 0.6207 | Test Accuracy 0.5358 | Best val. Accuracy 0.6390 | Best test Accuracy 0.5496
Epoch 0075/1000| Loss 0.3399 | Train Accuracy 0.6866 | Val Accuracy 0.6214 | Test Accuracy 0.5335 | Best val. Accuracy 0.6390 | Best test Accuracy 0.5496
Epoch 0076/1000| Loss 0.3397 | Train Accuracy 0.6874 | Val Accuracy 0.6225 | Test Accuracy 0.5324 | Best val. Accuracy 0.6390 | Best test Accuracy 0.5496
Epoch 0077/1000| Loss 0.3379 | Train Accuracy 0.6882 | Val Accuracy 0.6239 | Test Accuracy 0.5332 | Best val. Accuracy 0.6390 | Best test Accuracy 0.5496
Epoch 0078/1000| Loss 0.3364 | Train Accuracy 0.6890 | Val Accuracy 0.6254 | Test Accuracy 0.5351 | Best val. Accuracy 0.6390 | Best test Accuracy 0.5496
Epoch 0079/1000| Loss 0.3374 | Train Accuracy 0.6899 | Val Accuracy 0.6268 | Test Accuracy 0.5365 | Best val. Accuracy 0.6390 | Best test Accuracy 0.5496
Epoch 0080: Avg Forward 91.862ms, Avg Backward 81.554ms, Total per epoch 173.416ms
Epoch 0080/1000| Loss 0.3375 | Train Accuracy 0.6907 | Val Accuracy 0.6277 | Test Accuracy 0.5372 | Best val. Accuracy 0.6390 | Best test Accuracy 0.5496
Epoch 0081/1000| Loss 0.3362 | Train Accuracy 0.6917 | Val Accuracy 0.6287 | Test Accuracy 0.5375 | Best val. Accuracy 0.6390 | Best test Accuracy 0.5496
Epoch 0082/1000| Loss 0.3358 | Train Accuracy 0.6928 | Val Accuracy 0.6273 | Test Accuracy 0.5386 | Best val. Accuracy 0.6390 | Best test Accuracy 0.5496
Epoch 0083/1000| Loss 0.3365 | Train Accuracy 0.6941 | Val Accuracy 0.6275 | Test Accuracy 0.5409 | Best val. Accuracy 0.6390 | Best test Accuracy 0.5496
Epoch 0084/1000| Loss 0.3358 | Train Accuracy 0.6957 | Val Accuracy 0.6294 | Test Accuracy 0.5437 | Best val. Accuracy 0.6390 | Best test Accuracy 0.5496
Epoch 0085/1000| Loss 0.3354 | Train Accuracy 0.6974 | Val Accuracy 0.6322 | Test Accuracy 0.5446 | Best val. Accuracy 0.6390 | Best test Accuracy 0.5496
Epoch 0086/1000| Loss 0.3347 | Train Accuracy 0.6992 | Val Accuracy 0.6350 | Test Accuracy 0.5437 | Best val. Accuracy 0.6390 | Best test Accuracy 0.5496
Epoch 0087/1000| Loss 0.3329 | Train Accuracy 0.7007 | Val Accuracy 0.6395 | Test Accuracy 0.5440 | Best val. Accuracy 0.6395 | Best test Accuracy 0.5440
Epoch 0088/1000| Loss 0.3321 | Train Accuracy 0.7019 | Val Accuracy 0.6466 | Test Accuracy 0.5506 | Best val. Accuracy 0.6466 | Best test Accuracy 0.5506
Epoch 0089/1000| Loss 0.3339 | Train Accuracy 0.7019 | Val Accuracy 0.6490 | Test Accuracy 0.5513 | Best val. Accuracy 0.6490 | Best test Accuracy 0.5513
Epoch 0090/1000| Loss 0.3348 | Train Accuracy 0.7008 | Val Accuracy 0.6491 | Test Accuracy 0.5476 | Best val. Accuracy 0.6491 | Best test Accuracy 0.5476
Epoch 0091/1000| Loss 0.3342 | Train Accuracy 0.7023 | Val Accuracy 0.6536 | Test Accuracy 0.5567 | Best val. Accuracy 0.6536 | Best test Accuracy 0.5567
Epoch 0092/1000| Loss 0.3377 | Train Accuracy 0.7021 | Val Accuracy 0.6538 | Test Accuracy 0.5546 | Best val. Accuracy 0.6538 | Best test Accuracy 0.5546
Epoch 0093/1000| Loss 0.3357 | Train Accuracy 0.7009 | Val Accuracy 0.6486 | Test Accuracy 0.5435 | Best val. Accuracy 0.6538 | Best test Accuracy 0.5546
Epoch 0094/1000| Loss 0.3318 | Train Accuracy 0.6998 | Val Accuracy 0.6459 | Test Accuracy 0.5394 | Best val. Accuracy 0.6538 | Best test Accuracy 0.5546
Epoch 0095/1000| Loss 0.3313 | Train Accuracy 0.6995 | Val Accuracy 0.6483 | Test Accuracy 0.5481 | Best val. Accuracy 0.6538 | Best test Accuracy 0.5546
Epoch 0096/1000| Loss 0.3339 | Train Accuracy 0.6988 | Val Accuracy 0.6490 | Test Accuracy 0.5517 | Best val. Accuracy 0.6538 | Best test Accuracy 0.5546
Epoch 0097/1000| Loss 0.3367 | Train Accuracy 0.6986 | Val Accuracy 0.6481 | Test Accuracy 0.5504 | Best val. Accuracy 0.6538 | Best test Accuracy 0.5546
Epoch 0098/1000| Loss 0.3350 | Train Accuracy 0.6988 | Val Accuracy 0.6468 | Test Accuracy 0.5463 | Best val. Accuracy 0.6538 | Best test Accuracy 0.5546
Epoch 0099/1000| Loss 0.3337 | Train Accuracy 0.6992 | Val Accuracy 0.6463 | Test Accuracy 0.5422 | Best val. Accuracy 0.6538 | Best test Accuracy 0.5546
Epoch 0100: Avg Forward 91.611ms, Avg Backward 81.552ms, Total per epoch 173.162ms
Epoch 0100/1000| Loss 0.3324 | Train Accuracy 0.7001 | Val Accuracy 0.6482 | Test Accuracy 0.5434 | Best val. Accuracy 0.6538 | Best test Accuracy 0.5546
Epoch 0101/1000| Loss 0.3307 | Train Accuracy 0.7012 | Val Accuracy 0.6518 | Test Accuracy 0.5482 | Best val. Accuracy 0.6538 | Best test Accuracy 0.5546
Epoch 0102/1000| Loss 0.3323 | Train Accuracy 0.7022 | Val Accuracy 0.6544 | Test Accuracy 0.5506 | Best val. Accuracy 0.6544 | Best test Accuracy 0.5506
Epoch 0103/1000| Loss 0.3327 | Train Accuracy 0.7031 | Val Accuracy 0.6553 | Test Accuracy 0.5493 | Best val. Accuracy 0.6553 | Best test Accuracy 0.5493
Epoch 0104/1000| Loss 0.3307 | Train Accuracy 0.7036 | Val Accuracy 0.6558 | Test Accuracy 0.5476 | Best val. Accuracy 0.6558 | Best test Accuracy 0.5476
Epoch 0105/1000| Loss 0.3313 | Train Accuracy 0.7042 | Val Accuracy 0.6579 | Test Accuracy 0.5527 | Best val. Accuracy 0.6579 | Best test Accuracy 0.5527
Epoch 0106/1000| Loss 0.3322 | Train Accuracy 0.7043 | Val Accuracy 0.6588 | Test Accuracy 0.5550 | Best val. Accuracy 0.6588 | Best test Accuracy 0.5550
Epoch 0107/1000| Loss 0.3324 | Train Accuracy 0.7044 | Val Accuracy 0.6581 | Test Accuracy 0.5515 | Best val. Accuracy 0.6588 | Best test Accuracy 0.5550
Epoch 0108/1000| Loss 0.3306 | Train Accuracy 0.7038 | Val Accuracy 0.6575 | Test Accuracy 0.5480 | Best val. Accuracy 0.6588 | Best test Accuracy 0.5550
Epoch 0109/1000| Loss 0.3302 | Train Accuracy 0.7042 | Val Accuracy 0.6600 | Test Accuracy 0.5572 | Best val. Accuracy 0.6600 | Best test Accuracy 0.5572
Epoch 0110/1000| Loss 0.3337 | Train Accuracy 0.7034 | Val Accuracy 0.6594 | Test Accuracy 0.5580 | Best val. Accuracy 0.6600 | Best test Accuracy 0.5572
Epoch 0111/1000| Loss 0.3344 | Train Accuracy 0.7030 | Val Accuracy 0.6564 | Test Accuracy 0.5517 | Best val. Accuracy 0.6600 | Best test Accuracy 0.5572
Epoch 0112/1000| Loss 0.3323 | Train Accuracy 0.7025 | Val Accuracy 0.6534 | Test Accuracy 0.5442 | Best val. Accuracy 0.6600 | Best test Accuracy 0.5572
Epoch 0113/1000| Loss 0.3311 | Train Accuracy 0.7026 | Val Accuracy 0.6544 | Test Accuracy 0.5477 | Best val. Accuracy 0.6600 | Best test Accuracy 0.5572
Epoch 0114/1000| Loss 0.3299 | Train Accuracy 0.7028 | Val Accuracy 0.6563 | Test Accuracy 0.5524 | Best val. Accuracy 0.6600 | Best test Accuracy 0.5572
Epoch 0115/1000| Loss 0.3327 | Train Accuracy 0.7031 | Val Accuracy 0.6569 | Test Accuracy 0.5528 | Best val. Accuracy 0.6600 | Best test Accuracy 0.5572
Epoch 0116/1000| Loss 0.3322 | Train Accuracy 0.7036 | Val Accuracy 0.6564 | Test Accuracy 0.5492 | Best val. Accuracy 0.6600 | Best test Accuracy 0.5572
Epoch 0117/1000| Loss 0.3298 | Train Accuracy 0.6282 | Val Accuracy 0.5548 | Test Accuracy 0.4979 | Best val. Accuracy 0.6600 | Best test Accuracy 0.5572
Epoch 0118/1000| Loss 0.3908 | Train Accuracy 0.7043 | Val Accuracy 0.6589 | Test Accuracy 0.5528 | Best val. Accuracy 0.6600 | Best test Accuracy 0.5572
Epoch 0119/1000| Loss 0.3332 | Train Accuracy 0.7047 | Val Accuracy 0.6609 | Test Accuracy 0.5569 | Best val. Accuracy 0.6609 | Best test Accuracy 0.5569
Epoch 0120: Avg Forward 91.675ms, Avg Backward 81.552ms, Total per epoch 173.227ms
Epoch 0120/1000| Loss 0.3330 | Train Accuracy 0.7050 | Val Accuracy 0.6610 | Test Accuracy 0.5553 | Best val. Accuracy 0.6610 | Best test Accuracy 0.5553
Epoch 0121/1000| Loss 0.3313 | Train Accuracy 0.7025 | Val Accuracy 0.6595 | Test Accuracy 0.5483 | Best val. Accuracy 0.6610 | Best test Accuracy 0.5553
Epoch 0122/1000| Loss 0.3303 | Train Accuracy 0.7051 | Val Accuracy 0.6611 | Test Accuracy 0.5530 | Best val. Accuracy 0.6611 | Best test Accuracy 0.5530
Epoch 0123/1000| Loss 0.3305 | Train Accuracy 0.7059 | Val Accuracy 0.6623 | Test Accuracy 0.5557 | Best val. Accuracy 0.6623 | Best test Accuracy 0.5557
Epoch 0124/1000| Loss 0.3309 | Train Accuracy 0.7061 | Val Accuracy 0.6612 | Test Accuracy 0.5525 | Best val. Accuracy 0.6623 | Best test Accuracy 0.5557
Epoch 0125/1000| Loss 0.3307 | Train Accuracy 0.7057 | Val Accuracy 0.6591 | Test Accuracy 0.5479 | Best val. Accuracy 0.6623 | Best test Accuracy 0.5557
Epoch 0126/1000| Loss 0.3307 | Train Accuracy 0.7055 | Val Accuracy 0.6600 | Test Accuracy 0.5523 | Best val. Accuracy 0.6623 | Best test Accuracy 0.5557
Epoch 0127/1000| Loss 0.3297 | Train Accuracy 0.7052 | Val Accuracy 0.6600 | Test Accuracy 0.5533 | Best val. Accuracy 0.6623 | Best test Accuracy 0.5557
Epoch 0128/1000| Loss 0.3310 | Train Accuracy 0.7051 | Val Accuracy 0.6589 | Test Accuracy 0.5500 | Best val. Accuracy 0.6623 | Best test Accuracy 0.5557
Epoch 0129/1000| Loss 0.3294 | Train Accuracy 0.7054 | Val Accuracy 0.6586 | Test Accuracy 0.5471 | Best val. Accuracy 0.6623 | Best test Accuracy 0.5557
Epoch 0130/1000| Loss 0.3284 | Train Accuracy 0.7062 | Val Accuracy 0.6610 | Test Accuracy 0.5530 | Best val. Accuracy 0.6623 | Best test Accuracy 0.5557
Epoch 0131/1000| Loss 0.3295 | Train Accuracy 0.7066 | Val Accuracy 0.6623 | Test Accuracy 0.5556 | Best val. Accuracy 0.6623 | Best test Accuracy 0.5556
Epoch 0132/1000| Loss 0.3308 | Train Accuracy 0.7068 | Val Accuracy 0.6619 | Test Accuracy 0.5530 | Best val. Accuracy 0.6623 | Best test Accuracy 0.5556
Epoch 0133/1000| Loss 0.3295 | Train Accuracy 0.7067 | Val Accuracy 0.6614 | Test Accuracy 0.5496 | Best val. Accuracy 0.6623 | Best test Accuracy 0.5556
