
Parameters:
DATA_PATH=./data/
DATASET=ogbn-products
DROPOUT=0.5
ENABLE_LOOKAHEAD=False
EPOCHS=1000
EVALUATE=None
GPU=0
GRAPH_METADATA_PATH=kernels/w12_nz64_warp_4/
HIDDEN_DIM=256
HIDDEN_LAYERS=3
KERNEL_MODE=auto
MAXK=64
MAXK_FALLBACK_THRESHOLD=0.001
MAXK_NUM_WARPS=12
MAXK_WARP_MAX_NZ=64
MODEL=gin
NONLINEAR=maxk
NORM=False
PATH=./run/
PLOT_PATH=./run/plots
PROFILE_KERNELS=False
SAVE_MODEL=False
SEED=97
SELFLOOP=False
USE_MAXK_KERNELS=True
VALIDATE_KERNELS=False
W_LR=0.01
W_WEIGHT_DECAY=0

Training with MaxK CUDA kernel acceleration
Graph name for metadata: products
Kernel mode: auto
Creating GIN model...
Using MaxK-accelerated GIN model
Model parameters: 235,314 total, 235,314 trainable
Graph statistics: 2449029 nodes, 123718280 edges
Average degree: 50.52
Feature dimension: 100, Hidden dimension: 256
MaxK value: 64, Nonlinearity: maxk
Starting training...
Epoch 0000/1000| Loss 6.4396 | Train Accuracy 0.3084 | Val Accuracy 0.3083 | Test Accuracy 0.2694 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0018/1000| Loss 4.3025 | Train Accuracy 0.2885 | Val Accuracy 0.2817 | Test Accuracy 0.2322 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0019/1000| Loss 3.8197 | Train Accuracy 0.1882 | Val Accuracy 0.1861 | Test Accuracy 0.1690 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0020: Avg Forward 325.093ms, Avg Backward 132.694ms, Total per epoch 457.786ms
Epoch 0020/1000| Loss 3.9477 | Train Accuracy 0.2887 | Val Accuracy 0.2830 | Test Accuracy 0.2366 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0021/1000| Loss 3.8640 | Train Accuracy 0.1440 | Val Accuracy 0.1443 | Test Accuracy 0.1252 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0022/1000| Loss 3.5990 | Train Accuracy 0.2643 | Val Accuracy 0.2547 | Test Accuracy 0.2033 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0023/1000| Loss 3.3780 | Train Accuracy 0.2664 | Val Accuracy 0.2573 | Test Accuracy 0.2087 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0024/1000| Loss 3.4560 | Train Accuracy 0.1795 | Val Accuracy 0.1727 | Test Accuracy 0.1455 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0025/1000| Loss 3.4599 | Train Accuracy 0.2704 | Val Accuracy 0.2631 | Test Accuracy 0.2043 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0026/1000| Loss 3.3660 | Train Accuracy 0.2990 | Val Accuracy 0.2956 | Test Accuracy 0.2367 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0027/1000| Loss 3.3672 | Train Accuracy 0.2079 | Val Accuracy 0.2043 | Test Accuracy 0.1667 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0028/1000| Loss 3.3294 | Train Accuracy 0.2806 | Val Accuracy 0.2725 | Test Accuracy 0.2152 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0029/1000| Loss 3.4637 | Train Accuracy 0.2751 | Val Accuracy 0.2711 | Test Accuracy 0.2231 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0030/1000| Loss 3.3601 | Train Accuracy 0.1655 | Val Accuracy 0.1606 | Test Accuracy 0.1424 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0031/1000| Loss 3.4898 | Train Accuracy 0.2418 | Val Accuracy 0.2382 | Test Accuracy 0.1943 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0032/1000| Loss 3.6175 | Train Accuracy 0.2954 | Val Accuracy 0.2881 | Test Accuracy 0.2416 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0033/1000| Loss 3.6957 | Train Accuracy 0.1751 | Val Accuracy 0.1734 | Test Accuracy 0.1608 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0034/1000| Loss 3.7658 | Train Accuracy 0.2454 | Val Accuracy 0.2385 | Test Accuracy 0.1997 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0035/1000| Loss 3.4502 | Train Accuracy 0.2963 | Val Accuracy 0.2914 | Test Accuracy 0.2386 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0036/1000| Loss 3.6196 | Train Accuracy 0.2684 | Val Accuracy 0.2594 | Test Accuracy 0.2028 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0037/1000| Loss 3.3850 | Train Accuracy 0.1332 | Val Accuracy 0.1325 | Test Accuracy 0.1088 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0038/1000| Loss 3.4522 | Train Accuracy 0.2956 | Val Accuracy 0.2823 | Test Accuracy 0.2253 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0039/1000| Loss 3.2664 | Train Accuracy 0.3058 | Val Accuracy 0.2964 | Test Accuracy 0.2406 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0040: Avg Forward 323.660ms, Avg Backward 132.684ms, Total per epoch 456.344ms
Epoch 0040/1000| Loss 3.5580 | Train Accuracy 0.2583 | Val Accuracy 0.2454 | Test Accuracy 0.1914 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0041/1000| Loss 3.5720 | Train Accuracy 0.2422 | Val Accuracy 0.2398 | Test Accuracy 0.1977 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0042/1000| Loss 3.3607 | Train Accuracy 0.2682 | Val Accuracy 0.2604 | Test Accuracy 0.2029 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0043/1000| Loss 3.3601 | Train Accuracy 0.1866 | Val Accuracy 0.1785 | Test Accuracy 0.1369 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0044/1000| Loss 3.2680 | Train Accuracy 0.2008 | Val Accuracy 0.1938 | Test Accuracy 0.1372 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0045/1000| Loss 3.2809 | Train Accuracy 0.3076 | Val Accuracy 0.3023 | Test Accuracy 0.2469 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0046/1000| Loss 3.3721 | Train Accuracy 0.2070 | Val Accuracy 0.2022 | Test Accuracy 0.1646 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0047/1000| Loss 3.5394 | Train Accuracy 0.2888 | Val Accuracy 0.2770 | Test Accuracy 0.2092 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0048/1000| Loss 3.5891 | Train Accuracy 0.2652 | Val Accuracy 0.2524 | Test Accuracy 0.1805 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0049/1000| Loss 4.3443 | Train Accuracy 0.1770 | Val Accuracy 0.1742 | Test Accuracy 0.1424 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0050/1000| Loss 4.3264 | Train Accuracy 0.2793 | Val Accuracy 0.2750 | Test Accuracy 0.2248 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0051/1000| Loss 4.5871 | Train Accuracy 0.2916 | Val Accuracy 0.2793 | Test Accuracy 0.2244 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0052/1000| Loss 4.6589 | Train Accuracy 0.2509 | Val Accuracy 0.2415 | Test Accuracy 0.1989 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0053/1000| Loss 4.8924 | Train Accuracy 0.0957 | Val Accuracy 0.0966 | Test Accuracy 0.1008 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0054/1000| Loss 4.9986 | Train Accuracy 0.1938 | Val Accuracy 0.1847 | Test Accuracy 0.1491 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0055/1000| Loss 3.8512 | Train Accuracy 0.2418 | Val Accuracy 0.2292 | Test Accuracy 0.1827 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0056/1000| Loss 4.0097 | Train Accuracy 0.1528 | Val Accuracy 0.1452 | Test Accuracy 0.1251 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0057/1000| Loss 3.7134 | Train Accuracy 0.1414 | Val Accuracy 0.1380 | Test Accuracy 0.1190 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0058/1000| Loss 3.6997 | Train Accuracy 0.2429 | Val Accuracy 0.2368 | Test Accuracy 0.1837 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0059/1000| Loss 3.9265 | Train Accuracy 0.1624 | Val Accuracy 0.1595 | Test Accuracy 0.1340 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0060: Avg Forward 322.071ms, Avg Backward 132.683ms, Total per epoch 454.754ms
Epoch 0060/1000| Loss 3.8297 | Train Accuracy 0.2146 | Val Accuracy 0.2026 | Test Accuracy 0.1632 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0061/1000| Loss 3.7915 | Train Accuracy 0.2129 | Val Accuracy 0.2031 | Test Accuracy 0.1601 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0062/1000| Loss 4.1141 | Train Accuracy 0.1200 | Val Accuracy 0.1227 | Test Accuracy 0.1083 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0063/1000| Loss 4.0271 | Train Accuracy 0.2348 | Val Accuracy 0.2243 | Test Accuracy 0.1812 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0064/1000| Loss 3.5435 | Train Accuracy 0.2029 | Val Accuracy 0.1952 | Test Accuracy 0.1741 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0065/1000| Loss 3.6814 | Train Accuracy 0.2997 | Val Accuracy 0.2962 | Test Accuracy 0.2511 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0066/1000| Loss 4.0098 | Train Accuracy 0.1123 | Val Accuracy 0.1163 | Test Accuracy 0.1052 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0067/1000| Loss 4.4365 | Train Accuracy 0.1438 | Val Accuracy 0.1408 | Test Accuracy 0.1176 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0068/1000| Loss 3.7075 | Train Accuracy 0.2980 | Val Accuracy 0.2939 | Test Accuracy 0.2370 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0069/1000| Loss 3.7308 | Train Accuracy 0.2893 | Val Accuracy 0.2803 | Test Accuracy 0.2173 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0070/1000| Loss 3.4543 | Train Accuracy 0.1963 | Val Accuracy 0.1826 | Test Accuracy 0.1445 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0071/1000| Loss 3.4423 | Train Accuracy 0.2377 | Val Accuracy 0.2249 | Test Accuracy 0.1707 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0072/1000| Loss 3.5719 | Train Accuracy 0.2943 | Val Accuracy 0.2866 | Test Accuracy 0.2291 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0073/1000| Loss 3.8809 | Train Accuracy 0.1627 | Val Accuracy 0.1571 | Test Accuracy 0.1282 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0074/1000| Loss 3.9859 | Train Accuracy 0.1482 | Val Accuracy 0.1414 | Test Accuracy 0.1142 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0075/1000| Loss 4.2142 | Train Accuracy 0.3002 | Val Accuracy 0.2916 | Test Accuracy 0.2265 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0076/1000| Loss 3.9824 | Train Accuracy 0.2930 | Val Accuracy 0.2754 | Test Accuracy 0.2119 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0077/1000| Loss 3.9335 | Train Accuracy 0.2686 | Val Accuracy 0.2506 | Test Accuracy 0.1913 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0078/1000| Loss 3.7681 | Train Accuracy 0.2968 | Val Accuracy 0.2892 | Test Accuracy 0.2310 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0079/1000| Loss 3.6879 | Train Accuracy 0.1972 | Val Accuracy 0.1831 | Test Accuracy 0.1419 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0080: Avg Forward 321.219ms, Avg Backward 132.681ms, Total per epoch 453.900ms
Epoch 0080/1000| Loss 3.5941 | Train Accuracy 0.1374 | Val Accuracy 0.1308 | Test Accuracy 0.1202 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0081/1000| Loss 3.4974 | Train Accuracy 0.1742 | Val Accuracy 0.1644 | Test Accuracy 0.1312 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0082/1000| Loss 3.9116 | Train Accuracy 0.1926 | Val Accuracy 0.1876 | Test Accuracy 0.1519 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0083/1000| Loss 4.0749 | Train Accuracy 0.2991 | Val Accuracy 0.2896 | Test Accuracy 0.2316 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0084/1000| Loss 4.2339 | Train Accuracy 0.1867 | Val Accuracy 0.1775 | Test Accuracy 0.1467 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0085/1000| Loss 4.8439 | Train Accuracy 0.2983 | Val Accuracy 0.2909 | Test Accuracy 0.2339 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0086/1000| Loss 4.0747 | Train Accuracy 0.2116 | Val Accuracy 0.1895 | Test Accuracy 0.1411 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0087/1000| Loss 4.4391 | Train Accuracy 0.2777 | Val Accuracy 0.2598 | Test Accuracy 0.1898 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0088/1000| Loss 4.0851 | Train Accuracy 0.2900 | Val Accuracy 0.2839 | Test Accuracy 0.2251 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0089/1000| Loss 4.7867 | Train Accuracy 0.1516 | Val Accuracy 0.1416 | Test Accuracy 0.1130 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0090/1000| Loss 4.8991 | Train Accuracy 0.2194 | Val Accuracy 0.2007 | Test Accuracy 0.1572 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0091/1000| Loss 3.8814 | Train Accuracy 0.3070 | Val Accuracy 0.3025 | Test Accuracy 0.2507 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0092/1000| Loss 4.0863 | Train Accuracy 0.3018 | Val Accuracy 0.2925 | Test Accuracy 0.2317 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0093/1000| Loss 3.9011 | Train Accuracy 0.2787 | Val Accuracy 0.2574 | Test Accuracy 0.1886 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0094/1000| Loss 3.7213 | Train Accuracy 0.2065 | Val Accuracy 0.1897 | Test Accuracy 0.1475 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0095/1000| Loss 3.7133 | Train Accuracy 0.2975 | Val Accuracy 0.2819 | Test Accuracy 0.2109 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0096/1000| Loss 3.7036 | Train Accuracy 0.3060 | Val Accuracy 0.3035 | Test Accuracy 0.2500 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0097/1000| Loss 3.7168 | Train Accuracy 0.2994 | Val Accuracy 0.2914 | Test Accuracy 0.2289 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0098/1000| Loss 3.7248 | Train Accuracy 0.3001 | Val Accuracy 0.2932 | Test Accuracy 0.2387 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0099/1000| Loss 3.8421 | Train Accuracy 0.3013 | Val Accuracy 0.2950 | Test Accuracy 0.2419 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0100: Avg Forward 320.506ms, Avg Backward 132.680ms, Total per epoch 453.185ms
Epoch 0100/1000| Loss 3.7022 | Train Accuracy 0.1991 | Val Accuracy 0.1815 | Test Accuracy 0.1503 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0101/1000| Loss 4.1290 | Train Accuracy 0.2023 | Val Accuracy 0.1893 | Test Accuracy 0.1504 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0102/1000| Loss 3.4236 | Train Accuracy 0.2814 | Val Accuracy 0.2630 | Test Accuracy 0.1968 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0103/1000| Loss 3.4719 | Train Accuracy 0.2886 | Val Accuracy 0.2695 | Test Accuracy 0.2001 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0104/1000| Loss 3.8992 | Train Accuracy 0.2305 | Val Accuracy 0.2088 | Test Accuracy 0.1536 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0105/1000| Loss 4.3104 | Train Accuracy 0.1985 | Val Accuracy 0.1852 | Test Accuracy 0.1510 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0106/1000| Loss 3.9403 | Train Accuracy 0.2465 | Val Accuracy 0.2240 | Test Accuracy 0.1711 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0107/1000| Loss 4.2939 | Train Accuracy 0.3048 | Val Accuracy 0.3004 | Test Accuracy 0.2465 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0108/1000| Loss 4.6406 | Train Accuracy 0.2800 | Val Accuracy 0.2589 | Test Accuracy 0.1932 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0109/1000| Loss 4.1366 | Train Accuracy 0.1146 | Val Accuracy 0.1075 | Test Accuracy 0.1078 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0110/1000| Loss 6.7985 | Train Accuracy 0.0810 | Val Accuracy 0.0841 | Test Accuracy 0.0850 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0111/1000| Loss 8.2696 | Train Accuracy 0.0901 | Val Accuracy 0.0936 | Test Accuracy 0.0826 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0112/1000| Loss 9.4475 | Train Accuracy 0.0754 | Val Accuracy 0.0721 | Test Accuracy 0.0702 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0113/1000| Loss 13.2036 | Train Accuracy 0.1148 | Val Accuracy 0.1105 | Test Accuracy 0.0986 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0114/1000| Loss 14.8792 | Train Accuracy 0.1487 | Val Accuracy 0.1357 | Test Accuracy 0.1056 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0115/1000| Loss 20.0080 | Train Accuracy 0.2167 | Val Accuracy 0.2137 | Test Accuracy 0.1763 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0116/1000| Loss 34.5550 | Train Accuracy 0.0404 | Val Accuracy 0.0413 | Test Accuracy 0.0496 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0117/1000| Loss 61.2822 | Train Accuracy 0.0235 | Val Accuracy 0.0247 | Test Accuracy 0.0599 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0118/1000| Loss 97.6395 | Train Accuracy 0.0744 | Val Accuracy 0.0744 | Test Accuracy 0.0676 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0119/1000| Loss 155.7849 | Train Accuracy 0.0615 | Val Accuracy 0.0620 | Test Accuracy 0.0490 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0120: Avg Forward 319.890ms, Avg Backward 132.678ms, Total per epoch 452.568ms
Epoch 0120/1000| Loss 334.4338 | Train Accuracy 0.0079 | Val Accuracy 0.0098 | Test Accuracy 0.0128 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0121/1000| Loss 617.9854 | Train Accuracy 0.3017 | Val Accuracy 0.2998 | Test Accuracy 0.2443 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0122/1000| Loss 813.2204 | Train Accuracy 0.0839 | Val Accuracy 0.0859 | Test Accuracy 0.0651 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0123/1000| Loss 1703.7261 | Train Accuracy 0.0089 | Val Accuracy 0.0093 | Test Accuracy 0.0336 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0124/1000| Loss 2567.5432 | Train Accuracy 0.0210 | Val Accuracy 0.0211 | Test Accuracy 0.0177 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0125/1000| Loss 3124.5024 | Train Accuracy 0.0251 | Val Accuracy 0.0252 | Test Accuracy 0.0214 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0126/1000| Loss 4777.4341 | Train Accuracy 0.0591 | Val Accuracy 0.0570 | Test Accuracy 0.0436 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0127/1000| Loss 6954.1504 | Train Accuracy 0.2879 | Val Accuracy 0.2789 | Test Accuracy 0.2099 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0128/1000| Loss 9523.1309 | Train Accuracy 0.0579 | Val Accuracy 0.0530 | Test Accuracy 0.0357 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0129/1000| Loss 14691.9512 | Train Accuracy 0.2963 | Val Accuracy 0.2929 | Test Accuracy 0.2328 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0130/1000| Loss 18311.3594 | Train Accuracy 0.0614 | Val Accuracy 0.0591 | Test Accuracy 0.0465 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0131/1000| Loss 29286.5879 | Train Accuracy 0.0615 | Val Accuracy 0.0587 | Test Accuracy 0.0469 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0132/1000| Loss 22214.5664 | Train Accuracy 0.2943 | Val Accuracy 0.2907 | Test Accuracy 0.2357 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
Epoch 0133/1000| Loss 27640.2715 | Train Accuracy 0.0749 | Val Accuracy 0.0766 | Test Accuracy 0.0638 | Best val. Accuracy 0.3083 | Best test Accuracy 0.2694
