
Parameters:
DATA_PATH=./data/
DATASET=ogbn-proteins
DROPOUT=0.5
ENABLE_LOOKAHEAD=False
EPOCHS=1000
EVALUATE=None
GPU=0
GRAPH_METADATA_PATH=kernels/w12_nz64_warp_4/
HIDDEN_DIM=256
HIDDEN_LAYERS=3
KERNEL_MODE=auto
MAXK=8
MAXK_FALLBACK_THRESHOLD=0.001
MAXK_NUM_WARPS=12
MAXK_WARP_MAX_NZ=64
MODEL=gin
NONLINEAR=maxk
NORM=False
PATH=./run/
PLOT_PATH=./run/plots
PROFILE_KERNELS=False
SAVE_MODEL=False
SEED=97
SELFLOOP=False
USE_MAXK_KERNELS=False
VALIDATE_KERNELS=False
W_LR=0.01
W_WEIGHT_DECAY=0

Training with DGL built-in convolution modules
Creating GIN model...
Using standard DGL GIN model
Model parameters: 228,467 total, 228,467 trainable
Graph statistics: 132534 nodes, 79122504 edges
Average degree: 597.00
Feature dimension: 8, Hidden dimension: 256
MaxK value: 8, Nonlinearity: maxk
Starting training...
Epoch 0000/1000| Loss 493892672.0000 | Train Accuracy 0.4625 | Val Accuracy 0.4619 | Test Accuracy 0.4703 | Best val. Accuracy 0.4619 | Best test Accuracy 0.4703
Epoch 0039/1000| Loss 3205852.5000 | Train Accuracy 0.4439 | Val Accuracy 0.4405 | Test Accuracy 0.4322 | Best val. Accuracy 0.5344 | Best test Accuracy 0.4707
Epoch 0040: Avg Forward 37.801ms, Avg Backward 32.448ms, Total per epoch 70.248ms
Epoch 0040/1000| Loss 5673550.0000 | Train Accuracy 0.5535 | Val Accuracy 0.5328 | Test Accuracy 0.4445 | Best val. Accuracy 0.5344 | Best test Accuracy 0.4707
Epoch 0041/1000| Loss 4271611.0000 | Train Accuracy 0.4150 | Val Accuracy 0.4137 | Test Accuracy 0.4453 | Best val. Accuracy 0.5344 | Best test Accuracy 0.4707
Epoch 0042/1000| Loss 6846638.0000 | Train Accuracy 0.4102 | Val Accuracy 0.4260 | Test Accuracy 0.4466 | Best val. Accuracy 0.5344 | Best test Accuracy 0.4707
Epoch 0043/1000| Loss 4417987.5000 | Train Accuracy 0.4963 | Val Accuracy 0.4912 | Test Accuracy 0.4701 | Best val. Accuracy 0.5344 | Best test Accuracy 0.4707
Epoch 0044/1000| Loss 4947260.0000 | Train Accuracy 0.4408 | Val Accuracy 0.4378 | Test Accuracy 0.4474 | Best val. Accuracy 0.5344 | Best test Accuracy 0.4707
Epoch 0045/1000| Loss 5731232.5000 | Train Accuracy 0.3948 | Val Accuracy 0.3999 | Test Accuracy 0.4249 | Best val. Accuracy 0.5344 | Best test Accuracy 0.4707
Epoch 0046/1000| Loss 6641583.0000 | Train Accuracy 0.4607 | Val Accuracy 0.4695 | Test Accuracy 0.4485 | Best val. Accuracy 0.5344 | Best test Accuracy 0.4707
Epoch 0047/1000| Loss 7865618.5000 | Train Accuracy 0.4477 | Val Accuracy 0.4170 | Test Accuracy 0.4329 | Best val. Accuracy 0.5344 | Best test Accuracy 0.4707
Epoch 0048/1000| Loss 6244385.0000 | Train Accuracy 0.4459 | Val Accuracy 0.4174 | Test Accuracy 0.3972 | Best val. Accuracy 0.5344 | Best test Accuracy 0.4707
Epoch 0049/1000| Loss 1958540.1250 | Train Accuracy 0.3854 | Val Accuracy 0.3635 | Test Accuracy 0.3875 | Best val. Accuracy 0.5344 | Best test Accuracy 0.4707
Epoch 0050/1000| Loss 3760427.0000 | Train Accuracy 0.4579 | Val Accuracy 0.4454 | Test Accuracy 0.4251 | Best val. Accuracy 0.5344 | Best test Accuracy 0.4707
Epoch 0051/1000| Loss 2596758.5000 | Train Accuracy 0.4597 | Val Accuracy 0.4458 | Test Accuracy 0.4312 | Best val. Accuracy 0.5344 | Best test Accuracy 0.4707
Epoch 0052/1000| Loss 5167527.0000 | Train Accuracy 0.4347 | Val Accuracy 0.4219 | Test Accuracy 0.4439 | Best val. Accuracy 0.5344 | Best test Accuracy 0.4707
Epoch 0053/1000| Loss 3879320.2500 | Train Accuracy 0.5215 | Val Accuracy 0.4913 | Test Accuracy 0.4486 | Best val. Accuracy 0.5344 | Best test Accuracy 0.4707
Epoch 0054/1000| Loss 6242979.0000 | Train Accuracy 0.4045 | Val Accuracy 0.4055 | Test Accuracy 0.4301 | Best val. Accuracy 0.5344 | Best test Accuracy 0.4707
Epoch 0055/1000| Loss 13329338.0000 | Train Accuracy 0.4083 | Val Accuracy 0.4118 | Test Accuracy 0.4369 | Best val. Accuracy 0.5344 | Best test Accuracy 0.4707
Epoch 0056/1000| Loss 10044737.0000 | Train Accuracy 0.4518 | Val Accuracy 0.4542 | Test Accuracy 0.4503 | Best val. Accuracy 0.5344 | Best test Accuracy 0.4707
Epoch 0057/1000| Loss 6619142.5000 | Train Accuracy 0.4391 | Val Accuracy 0.4208 | Test Accuracy 0.4370 | Best val. Accuracy 0.5344 | Best test Accuracy 0.4707
Epoch 0058/1000| Loss 6636770.0000 | Train Accuracy 0.4428 | Val Accuracy 0.4223 | Test Accuracy 0.4400 | Best val. Accuracy 0.5344 | Best test Accuracy 0.4707
Epoch 0059/1000| Loss 6519575.5000 | Train Accuracy 0.4262 | Val Accuracy 0.4287 | Test Accuracy 0.4406 | Best val. Accuracy 0.5344 | Best test Accuracy 0.4707
Epoch 0060: Avg Forward 37.672ms, Avg Backward 32.446ms, Total per epoch 70.118ms
Epoch 0060/1000| Loss 10018826.0000 | Train Accuracy 0.4471 | Val Accuracy 0.4453 | Test Accuracy 0.4546 | Best val. Accuracy 0.5344 | Best test Accuracy 0.4707
Epoch 0061/1000| Loss 8077948.5000 | Train Accuracy 0.4609 | Val Accuracy 0.4627 | Test Accuracy 0.4496 | Best val. Accuracy 0.5344 | Best test Accuracy 0.4707
Epoch 0062/1000| Loss 6352349.0000 | Train Accuracy 0.4289 | Val Accuracy 0.4465 | Test Accuracy 0.3948 | Best val. Accuracy 0.5344 | Best test Accuracy 0.4707
Epoch 0063/1000| Loss 4425171.5000 | Train Accuracy 0.4664 | Val Accuracy 0.4961 | Test Accuracy 0.4252 | Best val. Accuracy 0.5344 | Best test Accuracy 0.4707
Epoch 0064/1000| Loss 2895114.0000 | Train Accuracy 0.4301 | Val Accuracy 0.4346 | Test Accuracy 0.4261 | Best val. Accuracy 0.5344 | Best test Accuracy 0.4707
Epoch 0065/1000| Loss 2586546.7500 | Train Accuracy 0.5247 | Val Accuracy 0.5539 | Test Accuracy 0.4566 | Best val. Accuracy 0.5539 | Best test Accuracy 0.4566
Epoch 0066/1000| Loss 2719376.2500 | Train Accuracy 0.4457 | Val Accuracy 0.4400 | Test Accuracy 0.4328 | Best val. Accuracy 0.5539 | Best test Accuracy 0.4566
Epoch 0067/1000| Loss 3206725.5000 | Train Accuracy 0.4140 | Val Accuracy 0.4167 | Test Accuracy 0.4251 | Best val. Accuracy 0.5539 | Best test Accuracy 0.4566
Epoch 0068/1000| Loss 4148018.0000 | Train Accuracy 0.4251 | Val Accuracy 0.4090 | Test Accuracy 0.4279 | Best val. Accuracy 0.5539 | Best test Accuracy 0.4566
Epoch 0069/1000| Loss 2355598.2500 | Train Accuracy 0.4223 | Val Accuracy 0.4246 | Test Accuracy 0.4292 | Best val. Accuracy 0.5539 | Best test Accuracy 0.4566
Epoch 0070/1000| Loss 2919430.0000 | Train Accuracy 0.5224 | Val Accuracy 0.4880 | Test Accuracy 0.4162 | Best val. Accuracy 0.5539 | Best test Accuracy 0.4566
Epoch 0071/1000| Loss 2941274.0000 | Train Accuracy 0.4603 | Val Accuracy 0.4686 | Test Accuracy 0.4543 | Best val. Accuracy 0.5539 | Best test Accuracy 0.4566
Epoch 0072/1000| Loss 5791995.5000 | Train Accuracy 0.4533 | Val Accuracy 0.4555 | Test Accuracy 0.4594 | Best val. Accuracy 0.5539 | Best test Accuracy 0.4566
Epoch 0073/1000| Loss 4708880.5000 | Train Accuracy 0.4178 | Val Accuracy 0.3944 | Test Accuracy 0.4419 | Best val. Accuracy 0.5539 | Best test Accuracy 0.4566
Epoch 0074/1000| Loss 2743932.7500 | Train Accuracy 0.5192 | Val Accuracy 0.5390 | Test Accuracy 0.4856 | Best val. Accuracy 0.5539 | Best test Accuracy 0.4566
Epoch 0075/1000| Loss 2770310.7500 | Train Accuracy 0.4166 | Val Accuracy 0.4183 | Test Accuracy 0.4610 | Best val. Accuracy 0.5539 | Best test Accuracy 0.4566
Epoch 0076/1000| Loss 3506835.2500 | Train Accuracy 0.4643 | Val Accuracy 0.4829 | Test Accuracy 0.4718 | Best val. Accuracy 0.5539 | Best test Accuracy 0.4566
Epoch 0077/1000| Loss 3046181.2500 | Train Accuracy 0.4538 | Val Accuracy 0.4733 | Test Accuracy 0.4404 | Best val. Accuracy 0.5539 | Best test Accuracy 0.4566
Epoch 0078/1000| Loss 3721941.7500 | Train Accuracy 0.5411 | Val Accuracy 0.5831 | Test Accuracy 0.4891 | Best val. Accuracy 0.5831 | Best test Accuracy 0.4891
Epoch 0079/1000| Loss 2117861.7500 | Train Accuracy 0.4525 | Val Accuracy 0.4508 | Test Accuracy 0.4588 | Best val. Accuracy 0.5831 | Best test Accuracy 0.4891
Epoch 0080: Avg Forward 37.618ms, Avg Backward 32.446ms, Total per epoch 70.064ms
Epoch 0080/1000| Loss 3609028.7500 | Train Accuracy 0.4810 | Val Accuracy 0.4698 | Test Accuracy 0.4492 | Best val. Accuracy 0.5831 | Best test Accuracy 0.4891
Epoch 0081/1000| Loss 2525891.7500 | Train Accuracy 0.4749 | Val Accuracy 0.4497 | Test Accuracy 0.4369 | Best val. Accuracy 0.5831 | Best test Accuracy 0.4891
Epoch 0082/1000| Loss 2370456.7500 | Train Accuracy 0.4465 | Val Accuracy 0.4274 | Test Accuracy 0.4398 | Best val. Accuracy 0.5831 | Best test Accuracy 0.4891
Epoch 0083/1000| Loss 3426022.2500 | Train Accuracy 0.4309 | Val Accuracy 0.4110 | Test Accuracy 0.4390 | Best val. Accuracy 0.5831 | Best test Accuracy 0.4891
Epoch 0084/1000| Loss 4492633.0000 | Train Accuracy 0.5573 | Val Accuracy 0.5826 | Test Accuracy 0.4830 | Best val. Accuracy 0.5831 | Best test Accuracy 0.4891
Epoch 0085/1000| Loss 2670552.7500 | Train Accuracy 0.4162 | Val Accuracy 0.4037 | Test Accuracy 0.4464 | Best val. Accuracy 0.5831 | Best test Accuracy 0.4891
Epoch 0086/1000| Loss 8655726.0000 | Train Accuracy 0.4545 | Val Accuracy 0.4585 | Test Accuracy 0.4679 | Best val. Accuracy 0.5831 | Best test Accuracy 0.4891
Epoch 0087/1000| Loss 3121043.2500 | Train Accuracy 0.5327 | Val Accuracy 0.5109 | Test Accuracy 0.5057 | Best val. Accuracy 0.5831 | Best test Accuracy 0.4891
Epoch 0088/1000| Loss 6629209.0000 | Train Accuracy 0.4105 | Val Accuracy 0.4109 | Test Accuracy 0.4498 | Best val. Accuracy 0.5831 | Best test Accuracy 0.4891
Epoch 0089/1000| Loss 5414147.0000 | Train Accuracy 0.4012 | Val Accuracy 0.4029 | Test Accuracy 0.4638 | Best val. Accuracy 0.5831 | Best test Accuracy 0.4891
Epoch 0090/1000| Loss 4005604.7500 | Train Accuracy 0.4408 | Val Accuracy 0.4410 | Test Accuracy 0.4770 | Best val. Accuracy 0.5831 | Best test Accuracy 0.4891
Epoch 0091/1000| Loss 5899530.0000 | Train Accuracy 0.4667 | Val Accuracy 0.4535 | Test Accuracy 0.4760 | Best val. Accuracy 0.5831 | Best test Accuracy 0.4891
Epoch 0092/1000| Loss 9526995.0000 | Train Accuracy 0.4136 | Val Accuracy 0.4025 | Test Accuracy 0.4269 | Best val. Accuracy 0.5831 | Best test Accuracy 0.4891
Epoch 0093/1000| Loss 7084969.5000 | Train Accuracy 0.4117 | Val Accuracy 0.4147 | Test Accuracy 0.4539 | Best val. Accuracy 0.5831 | Best test Accuracy 0.4891
Epoch 0094/1000| Loss 7756299.0000 | Train Accuracy 0.4784 | Val Accuracy 0.4727 | Test Accuracy 0.4613 | Best val. Accuracy 0.5831 | Best test Accuracy 0.4891
Epoch 0095/1000| Loss 9470818.0000 | Train Accuracy 0.5055 | Val Accuracy 0.4927 | Test Accuracy 0.4616 | Best val. Accuracy 0.5831 | Best test Accuracy 0.4891
Epoch 0096/1000| Loss 4579995.5000 | Train Accuracy 0.4014 | Val Accuracy 0.3579 | Test Accuracy 0.4316 | Best val. Accuracy 0.5831 | Best test Accuracy 0.4891
Epoch 0097/1000| Loss 5698759.0000 | Train Accuracy 0.4599 | Val Accuracy 0.4563 | Test Accuracy 0.4619 | Best val. Accuracy 0.5831 | Best test Accuracy 0.4891
Epoch 0098/1000| Loss 8493782.0000 | Train Accuracy 0.4700 | Val Accuracy 0.4603 | Test Accuracy 0.4678 | Best val. Accuracy 0.5831 | Best test Accuracy 0.4891
Epoch 0099/1000| Loss 5784912.0000 | Train Accuracy 0.4780 | Val Accuracy 0.4406 | Test Accuracy 0.4423 | Best val. Accuracy 0.5831 | Best test Accuracy 0.4891
Epoch 0100: Avg Forward 37.575ms, Avg Backward 32.447ms, Total per epoch 70.021ms
Epoch 0100/1000| Loss 6917225.0000 | Train Accuracy 0.4461 | Val Accuracy 0.4450 | Test Accuracy 0.4449 | Best val. Accuracy 0.5831 | Best test Accuracy 0.4891
Epoch 0101/1000| Loss 12294817.0000 | Train Accuracy 0.4404 | Val Accuracy 0.4280 | Test Accuracy 0.4467 | Best val. Accuracy 0.5831 | Best test Accuracy 0.4891
Epoch 0102/1000| Loss 6821926.0000 | Train Accuracy 0.4940 | Val Accuracy 0.4904 | Test Accuracy 0.4644 | Best val. Accuracy 0.5831 | Best test Accuracy 0.4891
Epoch 0103/1000| Loss 6357725.5000 | Train Accuracy 0.5273 | Val Accuracy 0.5326 | Test Accuracy 0.4802 | Best val. Accuracy 0.5831 | Best test Accuracy 0.4891
Epoch 0104/1000| Loss 6314795.5000 | Train Accuracy 0.4489 | Val Accuracy 0.4417 | Test Accuracy 0.4464 | Best val. Accuracy 0.5831 | Best test Accuracy 0.4891
Epoch 0105/1000| Loss 5750443.0000 | Train Accuracy 0.4464 | Val Accuracy 0.4368 | Test Accuracy 0.4412 | Best val. Accuracy 0.5831 | Best test Accuracy 0.4891
Epoch 0106/1000| Loss 8588278.0000 | Train Accuracy 0.4393 | Val Accuracy 0.4411 | Test Accuracy 0.4393 | Best val. Accuracy 0.5831 | Best test Accuracy 0.4891
Epoch 0107/1000| Loss 4899597.5000 | Train Accuracy 0.4778 | Val Accuracy 0.4784 | Test Accuracy 0.4496 | Best val. Accuracy 0.5831 | Best test Accuracy 0.4891
Epoch 0108/1000| Loss 4818451.0000 | Train Accuracy 0.4349 | Val Accuracy 0.4101 | Test Accuracy 0.4259 | Best val. Accuracy 0.5831 | Best test Accuracy 0.4891
Epoch 0109/1000| Loss 7470228.5000 | Train Accuracy 0.4553 | Val Accuracy 0.4254 | Test Accuracy 0.4381 | Best val. Accuracy 0.5831 | Best test Accuracy 0.4891
Epoch 0110/1000| Loss 4068111.5000 | Train Accuracy 0.4248 | Val Accuracy 0.3970 | Test Accuracy 0.4412 | Best val. Accuracy 0.5831 | Best test Accuracy 0.4891
Epoch 0111/1000| Loss 3289269.7500 | Train Accuracy 0.3930 | Val Accuracy 0.3662 | Test Accuracy 0.4297 | Best val. Accuracy 0.5831 | Best test Accuracy 0.4891
Epoch 0112/1000| Loss 4037137.5000 | Train Accuracy 0.4176 | Val Accuracy 0.4076 | Test Accuracy 0.4527 | Best val. Accuracy 0.5831 | Best test Accuracy 0.4891
Epoch 0113/1000| Loss 3730365.5000 | Train Accuracy 0.4557 | Val Accuracy 0.4490 | Test Accuracy 0.4443 | Best val. Accuracy 0.5831 | Best test Accuracy 0.4891
Epoch 0114/1000| Loss 3414552.5000 | Train Accuracy 0.5173 | Val Accuracy 0.5094 | Test Accuracy 0.4770 | Best val. Accuracy 0.5831 | Best test Accuracy 0.4891
Epoch 0115/1000| Loss 2714582.7500 | Train Accuracy 0.4283 | Val Accuracy 0.4195 | Test Accuracy 0.4303 | Best val. Accuracy 0.5831 | Best test Accuracy 0.4891
Epoch 0116/1000| Loss 2663185.7500 | Train Accuracy 0.4317 | Val Accuracy 0.4300 | Test Accuracy 0.4482 | Best val. Accuracy 0.5831 | Best test Accuracy 0.4891
Epoch 0117/1000| Loss 1790075.3750 | Train Accuracy 0.5365 | Val Accuracy 0.5376 | Test Accuracy 0.5064 | Best val. Accuracy 0.5831 | Best test Accuracy 0.4891
Epoch 0118/1000| Loss 1674968.6250 | Train Accuracy 0.4872 | Val Accuracy 0.4646 | Test Accuracy 0.4589 | Best val. Accuracy 0.5831 | Best test Accuracy 0.4891
Epoch 0119/1000| Loss 1628335.2500 | Train Accuracy 0.4559 | Val Accuracy 0.4144 | Test Accuracy 0.4262 | Best val. Accuracy 0.5831 | Best test Accuracy 0.4891
Epoch 0120: Avg Forward 37.523ms, Avg Backward 32.445ms, Total per epoch 69.969ms
Epoch 0120/1000| Loss 1875049.3750 | Train Accuracy 0.4396 | Val Accuracy 0.4310 | Test Accuracy 0.4213 | Best val. Accuracy 0.5831 | Best test Accuracy 0.4891
Epoch 0121/1000| Loss 4217312.0000 | Train Accuracy 0.4616 | Val Accuracy 0.4556 | Test Accuracy 0.4355 | Best val. Accuracy 0.5831 | Best test Accuracy 0.4891
Epoch 0122/1000| Loss 4311246.5000 | Train Accuracy 0.5344 | Val Accuracy 0.5109 | Test Accuracy 0.4614 | Best val. Accuracy 0.5831 | Best test Accuracy 0.4891
Epoch 0123/1000| Loss 1826904.3750 | Train Accuracy 0.4899 | Val Accuracy 0.4769 | Test Accuracy 0.4304 | Best val. Accuracy 0.5831 | Best test Accuracy 0.4891
Epoch 0124/1000| Loss 2753537.7500 | Train Accuracy 0.4556 | Val Accuracy 0.4221 | Test Accuracy 0.4429 | Best val. Accuracy 0.5831 | Best test Accuracy 0.4891
Epoch 0125/1000| Loss 1206574.6250 | Train Accuracy 0.4648 | Val Accuracy 0.4234 | Test Accuracy 0.4650 | Best val. Accuracy 0.5831 | Best test Accuracy 0.4891
Epoch 0126/1000| Loss 1815150.2500 | Train Accuracy 0.4576 | Val Accuracy 0.4183 | Test Accuracy 0.4634 | Best val. Accuracy 0.5831 | Best test Accuracy 0.4891
Epoch 0127/1000| Loss 1453512.7500 | Train Accuracy 0.4405 | Val Accuracy 0.4144 | Test Accuracy 0.4361 | Best val. Accuracy 0.5831 | Best test Accuracy 0.4891
Epoch 0128/1000| Loss 1305636.2500 | Train Accuracy 0.5158 | Val Accuracy 0.4987 | Test Accuracy 0.4515 | Best val. Accuracy 0.5831 | Best test Accuracy 0.4891
Epoch 0129/1000| Loss 1253728.8750 | Train Accuracy 0.5719 | Val Accuracy 0.5562 | Test Accuracy 0.4855 | Best val. Accuracy 0.5831 | Best test Accuracy 0.4891
Epoch 0130/1000| Loss 1130507.1250 | Train Accuracy 0.4559 | Val Accuracy 0.4673 | Test Accuracy 0.4692 | Best val. Accuracy 0.5831 | Best test Accuracy 0.4891
Epoch 0131/1000| Loss 1841024.5000 | Train Accuracy 0.4513 | Val Accuracy 0.4596 | Test Accuracy 0.4843 | Best val. Accuracy 0.5831 | Best test Accuracy 0.4891
