
Parameters:
DATA_PATH=./data/
DATASET=ogbn-products
DROPOUT=0.5
ENABLE_LOOKAHEAD=False
EPOCHS=1000
EVALUATE=None
GPU=0
GRAPH_METADATA_PATH=kernels/w12_nz64_warp_4/
HIDDEN_DIM=256
HIDDEN_LAYERS=3
KERNEL_MODE=auto
MAXK=16
MAXK_FALLBACK_THRESHOLD=0.001
MAXK_NUM_WARPS=12
MAXK_WARP_MAX_NZ=64
MODEL=gin
NONLINEAR=maxk
NORM=False
PATH=./run/
PLOT_PATH=./run/plots
PROFILE_KERNELS=False
SAVE_MODEL=False
SEED=97
SELFLOOP=False
USE_MAXK_KERNELS=True
VALIDATE_KERNELS=False
W_LR=0.01
W_WEIGHT_DECAY=0

Training with MaxK CUDA kernel acceleration
Graph name for metadata: products
Kernel mode: auto
Creating GIN model...
Using MaxK-accelerated GIN model
Model parameters: 235,314 total, 235,314 trainable
Graph statistics: 2449029 nodes, 123718280 edges
Average degree: 50.52
Feature dimension: 100, Hidden dimension: 256
MaxK value: 16, Nonlinearity: maxk
Starting training...
Epoch 0000/1000| Loss 4.2132 | Train Accuracy 0.3073 | Val Accuracy 0.3068 | Test Accuracy 0.2664 | Best val. Accuracy 0.3068 | Best test Accuracy 0.2664
Epoch 0011/1000| Loss 3.1629 | Train Accuracy 0.3061 | Val Accuracy 0.3048 | Test Accuracy 0.2625 | Best val. Accuracy 0.3068 | Best test Accuracy 0.2664
Epoch 0012/1000| Loss 3.3827 | Train Accuracy 0.2417 | Val Accuracy 0.2329 | Test Accuracy 0.1810 | Best val. Accuracy 0.3068 | Best test Accuracy 0.2664
Epoch 0013/1000| Loss 3.1106 | Train Accuracy 0.1654 | Val Accuracy 0.1559 | Test Accuracy 0.1241 | Best val. Accuracy 0.3068 | Best test Accuracy 0.2664
Epoch 0014/1000| Loss 3.0190 | Train Accuracy 0.2970 | Val Accuracy 0.2948 | Test Accuracy 0.2448 | Best val. Accuracy 0.3068 | Best test Accuracy 0.2664
Epoch 0015/1000| Loss 3.1631 | Train Accuracy 0.2134 | Val Accuracy 0.2015 | Test Accuracy 0.1605 | Best val. Accuracy 0.3068 | Best test Accuracy 0.2664
Epoch 0016/1000| Loss 3.1631 | Train Accuracy 0.2332 | Val Accuracy 0.2239 | Test Accuracy 0.1752 | Best val. Accuracy 0.3068 | Best test Accuracy 0.2664
Epoch 0017/1000| Loss 3.0764 | Train Accuracy 0.3061 | Val Accuracy 0.3061 | Test Accuracy 0.2642 | Best val. Accuracy 0.3068 | Best test Accuracy 0.2664
Epoch 0018/1000| Loss 3.0569 | Train Accuracy 0.2773 | Val Accuracy 0.2734 | Test Accuracy 0.2262 | Best val. Accuracy 0.3068 | Best test Accuracy 0.2664
Epoch 0019/1000| Loss 3.0203 | Train Accuracy 0.1517 | Val Accuracy 0.1464 | Test Accuracy 0.1204 | Best val. Accuracy 0.3068 | Best test Accuracy 0.2664
Epoch 0020: Avg Forward 226.469ms, Avg Backward 80.567ms, Total per epoch 307.036ms
Epoch 0020/1000| Loss 3.1396 | Train Accuracy 0.2217 | Val Accuracy 0.2121 | Test Accuracy 0.1731 | Best val. Accuracy 0.3068 | Best test Accuracy 0.2664
Epoch 0021/1000| Loss 3.5292 | Train Accuracy 0.3086 | Val Accuracy 0.3079 | Test Accuracy 0.2676 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0022/1000| Loss 3.2798 | Train Accuracy 0.2179 | Val Accuracy 0.2037 | Test Accuracy 0.1672 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0023/1000| Loss 3.0571 | Train Accuracy 0.2063 | Val Accuracy 0.1925 | Test Accuracy 0.1580 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0024/1000| Loss 2.9611 | Train Accuracy 0.2904 | Val Accuracy 0.2789 | Test Accuracy 0.2262 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0025/1000| Loss 3.0039 | Train Accuracy 0.1805 | Val Accuracy 0.1703 | Test Accuracy 0.1465 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0026/1000| Loss 2.9975 | Train Accuracy 0.1707 | Val Accuracy 0.1607 | Test Accuracy 0.1423 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0027/1000| Loss 2.9456 | Train Accuracy 0.1658 | Val Accuracy 0.1558 | Test Accuracy 0.1369 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0028/1000| Loss 2.9148 | Train Accuracy 0.2572 | Val Accuracy 0.2430 | Test Accuracy 0.1917 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0029/1000| Loss 2.8769 | Train Accuracy 0.2930 | Val Accuracy 0.2870 | Test Accuracy 0.2319 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0030/1000| Loss 2.8924 | Train Accuracy 0.2917 | Val Accuracy 0.2830 | Test Accuracy 0.2273 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0031/1000| Loss 2.8545 | Train Accuracy 0.2865 | Val Accuracy 0.2741 | Test Accuracy 0.2168 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0032/1000| Loss 2.9256 | Train Accuracy 0.2429 | Val Accuracy 0.2237 | Test Accuracy 0.1718 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0033/1000| Loss 3.0276 | Train Accuracy 0.3053 | Val Accuracy 0.3032 | Test Accuracy 0.2600 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0034/1000| Loss 3.1224 | Train Accuracy 0.2898 | Val Accuracy 0.2826 | Test Accuracy 0.2301 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0035/1000| Loss 2.8860 | Train Accuracy 0.2828 | Val Accuracy 0.2716 | Test Accuracy 0.2233 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0036/1000| Loss 2.9018 | Train Accuracy 0.3070 | Val Accuracy 0.3051 | Test Accuracy 0.2647 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0037/1000| Loss 3.1894 | Train Accuracy 0.2977 | Val Accuracy 0.2899 | Test Accuracy 0.2393 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0038/1000| Loss 2.8431 | Train Accuracy 0.3054 | Val Accuracy 0.3045 | Test Accuracy 0.2613 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0039/1000| Loss 2.8979 | Train Accuracy 0.3031 | Val Accuracy 0.3007 | Test Accuracy 0.2541 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0040: Avg Forward 225.369ms, Avg Backward 80.554ms, Total per epoch 305.923ms
Epoch 0040/1000| Loss 2.8514 | Train Accuracy 0.3009 | Val Accuracy 0.2973 | Test Accuracy 0.2493 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0041/1000| Loss 2.8295 | Train Accuracy 0.3018 | Val Accuracy 0.2968 | Test Accuracy 0.2478 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0042/1000| Loss 2.8388 | Train Accuracy 0.2658 | Val Accuracy 0.2528 | Test Accuracy 0.2004 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0043/1000| Loss 2.9010 | Train Accuracy 0.3058 | Val Accuracy 0.3043 | Test Accuracy 0.2620 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0044/1000| Loss 2.9156 | Train Accuracy 0.2916 | Val Accuracy 0.2828 | Test Accuracy 0.2352 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0045/1000| Loss 2.9240 | Train Accuracy 0.2987 | Val Accuracy 0.2973 | Test Accuracy 0.2559 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0046/1000| Loss 3.0352 | Train Accuracy 0.2330 | Val Accuracy 0.2208 | Test Accuracy 0.1775 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0047/1000| Loss 2.9379 | Train Accuracy 0.2887 | Val Accuracy 0.2790 | Test Accuracy 0.2294 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0048/1000| Loss 2.8580 | Train Accuracy 0.3020 | Val Accuracy 0.2938 | Test Accuracy 0.2456 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0049/1000| Loss 2.9114 | Train Accuracy 0.3075 | Val Accuracy 0.3061 | Test Accuracy 0.2651 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0050/1000| Loss 2.8673 | Train Accuracy 0.3002 | Val Accuracy 0.2922 | Test Accuracy 0.2411 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0051/1000| Loss 2.8827 | Train Accuracy 0.3044 | Val Accuracy 0.3010 | Test Accuracy 0.2557 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0052/1000| Loss 2.8654 | Train Accuracy 0.3019 | Val Accuracy 0.2944 | Test Accuracy 0.2417 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0053/1000| Loss 2.8340 | Train Accuracy 0.3047 | Val Accuracy 0.2988 | Test Accuracy 0.2473 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0054/1000| Loss 2.7668 | Train Accuracy 0.3076 | Val Accuracy 0.3060 | Test Accuracy 0.2632 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0055/1000| Loss 2.8149 | Train Accuracy 0.3067 | Val Accuracy 0.3031 | Test Accuracy 0.2569 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0056/1000| Loss 2.8108 | Train Accuracy 0.2725 | Val Accuracy 0.2596 | Test Accuracy 0.2020 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0057/1000| Loss 2.9954 | Train Accuracy 0.3070 | Val Accuracy 0.3034 | Test Accuracy 0.2596 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0058/1000| Loss 2.9472 | Train Accuracy 0.3057 | Val Accuracy 0.3018 | Test Accuracy 0.2557 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0059/1000| Loss 2.8367 | Train Accuracy 0.2815 | Val Accuracy 0.2653 | Test Accuracy 0.2065 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0060: Avg Forward 224.208ms, Avg Backward 80.542ms, Total per epoch 304.751ms
Epoch 0060/1000| Loss 2.9644 | Train Accuracy 0.3054 | Val Accuracy 0.3004 | Test Accuracy 0.2538 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0061/1000| Loss 2.7891 | Train Accuracy 0.3082 | Val Accuracy 0.3074 | Test Accuracy 0.2676 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0062/1000| Loss 2.9925 | Train Accuracy 0.2821 | Val Accuracy 0.2678 | Test Accuracy 0.2089 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0063/1000| Loss 2.8883 | Train Accuracy 0.2955 | Val Accuracy 0.2826 | Test Accuracy 0.2224 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0064/1000| Loss 2.9902 | Train Accuracy 0.2883 | Val Accuracy 0.2749 | Test Accuracy 0.2161 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0065/1000| Loss 3.1484 | Train Accuracy 0.3072 | Val Accuracy 0.3048 | Test Accuracy 0.2639 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0066/1000| Loss 3.0511 | Train Accuracy 0.2612 | Val Accuracy 0.2493 | Test Accuracy 0.1961 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0067/1000| Loss 3.0914 | Train Accuracy 0.2701 | Val Accuracy 0.2641 | Test Accuracy 0.2135 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0068/1000| Loss 3.0950 | Train Accuracy 0.3070 | Val Accuracy 0.3050 | Test Accuracy 0.2597 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0069/1000| Loss 3.2117 | Train Accuracy 0.2492 | Val Accuracy 0.2431 | Test Accuracy 0.2010 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0070/1000| Loss 2.9958 | Train Accuracy 0.2613 | Val Accuracy 0.2473 | Test Accuracy 0.1934 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0071/1000| Loss 3.5689 | Train Accuracy 0.3063 | Val Accuracy 0.3029 | Test Accuracy 0.2625 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0072/1000| Loss 3.0324 | Train Accuracy 0.2814 | Val Accuracy 0.2625 | Test Accuracy 0.2034 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0073/1000| Loss 3.1118 | Train Accuracy 0.2984 | Val Accuracy 0.2902 | Test Accuracy 0.2399 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0074/1000| Loss 2.9420 | Train Accuracy 0.3048 | Val Accuracy 0.3019 | Test Accuracy 0.2588 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0075/1000| Loss 2.9851 | Train Accuracy 0.2864 | Val Accuracy 0.2786 | Test Accuracy 0.2252 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0076/1000| Loss 2.9510 | Train Accuracy 0.2721 | Val Accuracy 0.2607 | Test Accuracy 0.2067 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0077/1000| Loss 2.8947 | Train Accuracy 0.2856 | Val Accuracy 0.2731 | Test Accuracy 0.2199 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0078/1000| Loss 2.9984 | Train Accuracy 0.3073 | Val Accuracy 0.3058 | Test Accuracy 0.2641 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0079/1000| Loss 2.9139 | Train Accuracy 0.2694 | Val Accuracy 0.2567 | Test Accuracy 0.2069 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0080: Avg Forward 223.180ms, Avg Backward 80.534ms, Total per epoch 303.714ms
Epoch 0080/1000| Loss 2.9782 | Train Accuracy 0.3076 | Val Accuracy 0.3053 | Test Accuracy 0.2648 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0081/1000| Loss 3.1409 | Train Accuracy 0.2990 | Val Accuracy 0.2906 | Test Accuracy 0.2421 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0082/1000| Loss 3.1382 | Train Accuracy 0.2650 | Val Accuracy 0.2502 | Test Accuracy 0.1951 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0083/1000| Loss 3.1523 | Train Accuracy 0.2652 | Val Accuracy 0.2491 | Test Accuracy 0.2060 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0084/1000| Loss 3.1292 | Train Accuracy 0.3058 | Val Accuracy 0.3030 | Test Accuracy 0.2595 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0085/1000| Loss 3.0964 | Train Accuracy 0.3060 | Val Accuracy 0.3040 | Test Accuracy 0.2619 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0086/1000| Loss 3.1630 | Train Accuracy 0.2729 | Val Accuracy 0.2619 | Test Accuracy 0.2191 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0087/1000| Loss 3.2387 | Train Accuracy 0.3078 | Val Accuracy 0.3064 | Test Accuracy 0.2656 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0088/1000| Loss 3.0382 | Train Accuracy 0.3040 | Val Accuracy 0.2967 | Test Accuracy 0.2482 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0089/1000| Loss 3.0543 | Train Accuracy 0.2659 | Val Accuracy 0.2532 | Test Accuracy 0.1949 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0090/1000| Loss 3.1940 | Train Accuracy 0.2854 | Val Accuracy 0.2712 | Test Accuracy 0.2115 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0091/1000| Loss 3.3222 | Train Accuracy 0.2698 | Val Accuracy 0.2580 | Test Accuracy 0.2067 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0092/1000| Loss 3.8734 | Train Accuracy 0.3082 | Val Accuracy 0.3078 | Test Accuracy 0.2674 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0093/1000| Loss 3.4223 | Train Accuracy 0.3056 | Val Accuracy 0.3014 | Test Accuracy 0.2545 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0094/1000| Loss 3.2976 | Train Accuracy 0.2559 | Val Accuracy 0.2404 | Test Accuracy 0.1873 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0095/1000| Loss 3.3489 | Train Accuracy 0.1862 | Val Accuracy 0.1762 | Test Accuracy 0.1499 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0096/1000| Loss 3.7666 | Train Accuracy 0.3029 | Val Accuracy 0.2988 | Test Accuracy 0.2544 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0097/1000| Loss 3.3910 | Train Accuracy 0.1849 | Val Accuracy 0.1770 | Test Accuracy 0.1552 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0098/1000| Loss 4.6517 | Train Accuracy 0.3082 | Val Accuracy 0.3074 | Test Accuracy 0.2669 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0099/1000| Loss 3.4103 | Train Accuracy 0.2789 | Val Accuracy 0.2621 | Test Accuracy 0.2090 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0100: Avg Forward 222.577ms, Avg Backward 80.531ms, Total per epoch 303.109ms
Epoch 0100/1000| Loss 3.5505 | Train Accuracy 0.2553 | Val Accuracy 0.2389 | Test Accuracy 0.1829 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0101/1000| Loss 3.6117 | Train Accuracy 0.1910 | Val Accuracy 0.1820 | Test Accuracy 0.1581 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0102/1000| Loss 3.4091 | Train Accuracy 0.2654 | Val Accuracy 0.2492 | Test Accuracy 0.1941 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0103/1000| Loss 3.4920 | Train Accuracy 0.2265 | Val Accuracy 0.2133 | Test Accuracy 0.1720 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0104/1000| Loss 3.4967 | Train Accuracy 0.2048 | Val Accuracy 0.1948 | Test Accuracy 0.1661 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0105/1000| Loss 3.4239 | Train Accuracy 0.3077 | Val Accuracy 0.3068 | Test Accuracy 0.2651 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0106/1000| Loss 3.4389 | Train Accuracy 0.3066 | Val Accuracy 0.3059 | Test Accuracy 0.2650 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0107/1000| Loss 3.5057 | Train Accuracy 0.3030 | Val Accuracy 0.2996 | Test Accuracy 0.2533 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0108/1000| Loss 3.4030 | Train Accuracy 0.2817 | Val Accuracy 0.2686 | Test Accuracy 0.2140 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0109/1000| Loss 3.2872 | Train Accuracy 0.2946 | Val Accuracy 0.2836 | Test Accuracy 0.2279 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0110/1000| Loss 3.3233 | Train Accuracy 0.3048 | Val Accuracy 0.3013 | Test Accuracy 0.2523 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0111/1000| Loss 3.4902 | Train Accuracy 0.3034 | Val Accuracy 0.3011 | Test Accuracy 0.2566 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0112/1000| Loss 3.4672 | Train Accuracy 0.2425 | Val Accuracy 0.2289 | Test Accuracy 0.1859 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0113/1000| Loss 3.5302 | Train Accuracy 0.2343 | Val Accuracy 0.2188 | Test Accuracy 0.1682 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0114/1000| Loss 3.8548 | Train Accuracy 0.2769 | Val Accuracy 0.2658 | Test Accuracy 0.2080 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0115/1000| Loss 3.6705 | Train Accuracy 0.2602 | Val Accuracy 0.2464 | Test Accuracy 0.1901 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0116/1000| Loss 3.9033 | Train Accuracy 0.2395 | Val Accuracy 0.2184 | Test Accuracy 0.1720 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0117/1000| Loss 3.8773 | Train Accuracy 0.2907 | Val Accuracy 0.2791 | Test Accuracy 0.2205 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0118/1000| Loss 3.7448 | Train Accuracy 0.2982 | Val Accuracy 0.2900 | Test Accuracy 0.2349 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0119/1000| Loss 4.0292 | Train Accuracy 0.2962 | Val Accuracy 0.2877 | Test Accuracy 0.2320 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0120: Avg Forward 222.181ms, Avg Backward 80.529ms, Total per epoch 302.710ms
Epoch 0120/1000| Loss 4.2438 | Train Accuracy 0.1429 | Val Accuracy 0.1340 | Test Accuracy 0.1202 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0121/1000| Loss 3.8985 | Train Accuracy 0.0934 | Val Accuracy 0.0888 | Test Accuracy 0.0919 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0122/1000| Loss 4.2654 | Train Accuracy 0.1252 | Val Accuracy 0.1189 | Test Accuracy 0.1079 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0123/1000| Loss 3.8051 | Train Accuracy 0.1285 | Val Accuracy 0.1223 | Test Accuracy 0.1127 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0124/1000| Loss 3.8158 | Train Accuracy 0.1339 | Val Accuracy 0.1267 | Test Accuracy 0.1171 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0125/1000| Loss 4.0132 | Train Accuracy 0.1102 | Val Accuracy 0.1060 | Test Accuracy 0.1065 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0126/1000| Loss 4.1609 | Train Accuracy 0.0919 | Val Accuracy 0.0882 | Test Accuracy 0.0942 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0127/1000| Loss 4.1498 | Train Accuracy 0.1142 | Val Accuracy 0.1080 | Test Accuracy 0.1069 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0128/1000| Loss 3.8005 | Train Accuracy 0.1369 | Val Accuracy 0.1277 | Test Accuracy 0.1178 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0129/1000| Loss 3.6496 | Train Accuracy 0.1950 | Val Accuracy 0.1824 | Test Accuracy 0.1510 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0130/1000| Loss 3.6373 | Train Accuracy 0.2254 | Val Accuracy 0.2124 | Test Accuracy 0.1702 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0131/1000| Loss 3.6497 | Train Accuracy 0.1471 | Val Accuracy 0.1399 | Test Accuracy 0.1292 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0132/1000| Loss 3.7545 | Train Accuracy 0.1707 | Val Accuracy 0.1626 | Test Accuracy 0.1455 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
Epoch 0133/1000| Loss 3.4983 | Train Accuracy 0.1897 | Val Accuracy 0.1789 | Test Accuracy 0.1499 | Best val. Accuracy 0.3079 | Best test Accuracy 0.2676
