
Parameters:
DATA_PATH=./data/
DATASET=ogbn-proteins
DROPOUT=0.5
ENABLE_LOOKAHEAD=False
EPOCHS=1000
EVALUATE=None
GPU=0
GRAPH_METADATA_PATH=kernels/w12_nz64_warp_4/
HIDDEN_DIM=256
HIDDEN_LAYERS=3
KERNEL_MODE=auto
MAXK=8
MAXK_FALLBACK_THRESHOLD=0.001
MAXK_NUM_WARPS=12
MAXK_WARP_MAX_NZ=64
MODEL=gcn
NONLINEAR=maxk
NORM=False
PATH=./run/
PLOT_PATH=./run/plots
PROFILE_KERNELS=False
SAVE_MODEL=False
SEED=97
SELFLOOP=False
USE_MAXK_KERNELS=True
VALIDATE_KERNELS=False
W_LR=0.01
W_WEIGHT_DECAY=0

Training with MaxK CUDA kernel acceleration
Graph name for metadata: protein
Kernel mode: auto
Creating GCN model...
Using MaxK-accelerated GCN model
Model parameters: 228,464 total, 228,464 trainable
Graph statistics: 132534 nodes, 79122504 edges
Average degree: 597.00
Feature dimension: 8, Hidden dimension: 256
MaxK value: 8, Nonlinearity: maxk
Starting training...
Epoch 0000/1000| Loss 6797.9004 | Train Accuracy 0.4843 | Val Accuracy 0.4715 | Test Accuracy 0.4865 | Best val. Accuracy 0.4715 | Best test Accuracy 0.4865
Epoch 0011/1000| Loss 1348.5581 | Train Accuracy 0.4987 | Val Accuracy 0.4673 | Test Accuracy 0.5028 | Best val. Accuracy 0.4715 | Best test Accuracy 0.4865
Epoch 0012/1000| Loss 1289.9010 | Train Accuracy 0.5037 | Val Accuracy 0.4702 | Test Accuracy 0.5078 | Best val. Accuracy 0.4715 | Best test Accuracy 0.4865
Epoch 0013/1000| Loss 1228.2338 | Train Accuracy 0.5098 | Val Accuracy 0.4741 | Test Accuracy 0.5109 | Best val. Accuracy 0.4741 | Best test Accuracy 0.5109
Epoch 0014/1000| Loss 1160.9490 | Train Accuracy 0.5176 | Val Accuracy 0.4803 | Test Accuracy 0.5133 | Best val. Accuracy 0.4803 | Best test Accuracy 0.5133
Epoch 0015/1000| Loss 1105.5394 | Train Accuracy 0.5276 | Val Accuracy 0.4888 | Test Accuracy 0.5175 | Best val. Accuracy 0.4888 | Best test Accuracy 0.5175
Epoch 0016/1000| Loss 1057.7341 | Train Accuracy 0.5331 | Val Accuracy 0.4935 | Test Accuracy 0.5192 | Best val. Accuracy 0.4935 | Best test Accuracy 0.5192
Epoch 0017/1000| Loss 1022.7067 | Train Accuracy 0.5361 | Val Accuracy 0.4956 | Test Accuracy 0.5188 | Best val. Accuracy 0.4956 | Best test Accuracy 0.5188
Epoch 0018/1000| Loss 969.0616 | Train Accuracy 0.5372 | Val Accuracy 0.4967 | Test Accuracy 0.5186 | Best val. Accuracy 0.4967 | Best test Accuracy 0.5186
Epoch 0019/1000| Loss 899.9913 | Train Accuracy 0.5449 | Val Accuracy 0.5044 | Test Accuracy 0.5222 | Best val. Accuracy 0.5044 | Best test Accuracy 0.5222
Epoch 0020: Avg Forward 22.832ms, Avg Backward 9.340ms, Total per epoch 32.172ms
Epoch 0020/1000| Loss 828.2535 | Train Accuracy 0.5548 | Val Accuracy 0.5146 | Test Accuracy 0.5250 | Best val. Accuracy 0.5146 | Best test Accuracy 0.5250
Epoch 0021/1000| Loss 778.7669 | Train Accuracy 0.5555 | Val Accuracy 0.5179 | Test Accuracy 0.5261 | Best val. Accuracy 0.5179 | Best test Accuracy 0.5261
Epoch 0022/1000| Loss 760.8555 | Train Accuracy 0.5572 | Val Accuracy 0.5162 | Test Accuracy 0.5253 | Best val. Accuracy 0.5179 | Best test Accuracy 0.5261
Epoch 0023/1000| Loss 742.1680 | Train Accuracy 0.5532 | Val Accuracy 0.5098 | Test Accuracy 0.5243 | Best val. Accuracy 0.5179 | Best test Accuracy 0.5261
Epoch 0024/1000| Loss 701.6988 | Train Accuracy 0.5524 | Val Accuracy 0.5065 | Test Accuracy 0.5238 | Best val. Accuracy 0.5179 | Best test Accuracy 0.5261
Epoch 0025/1000| Loss 675.4182 | Train Accuracy 0.5489 | Val Accuracy 0.5040 | Test Accuracy 0.5243 | Best val. Accuracy 0.5179 | Best test Accuracy 0.5261
Epoch 0026/1000| Loss 663.6200 | Train Accuracy 0.5555 | Val Accuracy 0.5080 | Test Accuracy 0.5251 | Best val. Accuracy 0.5179 | Best test Accuracy 0.5261
Epoch 0027/1000| Loss 631.2203 | Train Accuracy 0.5648 | Val Accuracy 0.5173 | Test Accuracy 0.5278 | Best val. Accuracy 0.5179 | Best test Accuracy 0.5261
Epoch 0028/1000| Loss 580.8169 | Train Accuracy 0.5733 | Val Accuracy 0.5236 | Test Accuracy 0.5288 | Best val. Accuracy 0.5236 | Best test Accuracy 0.5288
Epoch 0029/1000| Loss 552.4873 | Train Accuracy 0.5719 | Val Accuracy 0.5227 | Test Accuracy 0.5262 | Best val. Accuracy 0.5236 | Best test Accuracy 0.5288
Epoch 0030/1000| Loss 544.4745 | Train Accuracy 0.5752 | Val Accuracy 0.5293 | Test Accuracy 0.5258 | Best val. Accuracy 0.5293 | Best test Accuracy 0.5258
Epoch 0031/1000| Loss 521.6642 | Train Accuracy 0.5808 | Val Accuracy 0.5294 | Test Accuracy 0.5250 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0032/1000| Loss 494.8910 | Train Accuracy 0.5755 | Val Accuracy 0.5212 | Test Accuracy 0.5212 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0033/1000| Loss 473.7788 | Train Accuracy 0.5664 | Val Accuracy 0.5109 | Test Accuracy 0.5186 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0034/1000| Loss 452.1868 | Train Accuracy 0.5598 | Val Accuracy 0.5079 | Test Accuracy 0.5165 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0035/1000| Loss 446.4245 | Train Accuracy 0.5661 | Val Accuracy 0.5123 | Test Accuracy 0.5161 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0036/1000| Loss 430.9544 | Train Accuracy 0.5714 | Val Accuracy 0.5174 | Test Accuracy 0.5157 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0037/1000| Loss 414.5389 | Train Accuracy 0.5798 | Val Accuracy 0.5220 | Test Accuracy 0.5147 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0038/1000| Loss 393.3905 | Train Accuracy 0.5854 | Val Accuracy 0.5237 | Test Accuracy 0.5132 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0039/1000| Loss 382.7730 | Train Accuracy 0.5876 | Val Accuracy 0.5250 | Test Accuracy 0.5130 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0040: Avg Forward 22.831ms, Avg Backward 9.343ms, Total per epoch 32.174ms
Epoch 0040/1000| Loss 371.0506 | Train Accuracy 0.5844 | Val Accuracy 0.5220 | Test Accuracy 0.5106 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0041/1000| Loss 359.1758 | Train Accuracy 0.5794 | Val Accuracy 0.5183 | Test Accuracy 0.5088 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0042/1000| Loss 342.5104 | Train Accuracy 0.5843 | Val Accuracy 0.5195 | Test Accuracy 0.5104 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0043/1000| Loss 338.6806 | Train Accuracy 0.5871 | Val Accuracy 0.5208 | Test Accuracy 0.5118 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0044/1000| Loss 328.0287 | Train Accuracy 0.5887 | Val Accuracy 0.5223 | Test Accuracy 0.5091 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0045/1000| Loss 319.4629 | Train Accuracy 0.5939 | Val Accuracy 0.5249 | Test Accuracy 0.5090 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0046/1000| Loss 311.5575 | Train Accuracy 0.5915 | Val Accuracy 0.5242 | Test Accuracy 0.5063 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0047/1000| Loss 307.2312 | Train Accuracy 0.5863 | Val Accuracy 0.5185 | Test Accuracy 0.5040 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0048/1000| Loss 297.4988 | Train Accuracy 0.5913 | Val Accuracy 0.5208 | Test Accuracy 0.5025 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0049/1000| Loss 280.7998 | Train Accuracy 0.5993 | Val Accuracy 0.5251 | Test Accuracy 0.5025 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0050/1000| Loss 275.4257 | Train Accuracy 0.6031 | Val Accuracy 0.5274 | Test Accuracy 0.5019 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0051/1000| Loss 284.3594 | Train Accuracy 0.5968 | Val Accuracy 0.5254 | Test Accuracy 0.4978 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0052/1000| Loss 276.2151 | Train Accuracy 0.5889 | Val Accuracy 0.5198 | Test Accuracy 0.4954 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0053/1000| Loss 263.3685 | Train Accuracy 0.5880 | Val Accuracy 0.5194 | Test Accuracy 0.4931 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0054/1000| Loss 271.1034 | Train Accuracy 0.5969 | Val Accuracy 0.5235 | Test Accuracy 0.4921 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0055/1000| Loss 262.1949 | Train Accuracy 0.6037 | Val Accuracy 0.5240 | Test Accuracy 0.4912 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0056/1000| Loss 252.3419 | Train Accuracy 0.5960 | Val Accuracy 0.5182 | Test Accuracy 0.4891 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0057/1000| Loss 258.6195 | Train Accuracy 0.5956 | Val Accuracy 0.5189 | Test Accuracy 0.4873 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0058/1000| Loss 253.6098 | Train Accuracy 0.5931 | Val Accuracy 0.5199 | Test Accuracy 0.4890 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0059/1000| Loss 247.7925 | Train Accuracy 0.5925 | Val Accuracy 0.5201 | Test Accuracy 0.4880 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0060: Avg Forward 22.830ms, Avg Backward 9.340ms, Total per epoch 32.170ms
Epoch 0060/1000| Loss 243.8496 | Train Accuracy 0.5862 | Val Accuracy 0.5154 | Test Accuracy 0.4849 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0061/1000| Loss 241.7725 | Train Accuracy 0.5882 | Val Accuracy 0.5159 | Test Accuracy 0.4857 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0062/1000| Loss 229.9044 | Train Accuracy 0.5998 | Val Accuracy 0.5236 | Test Accuracy 0.4878 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0063/1000| Loss 235.4233 | Train Accuracy 0.6013 | Val Accuracy 0.5222 | Test Accuracy 0.4868 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0064/1000| Loss 227.6741 | Train Accuracy 0.5977 | Val Accuracy 0.5181 | Test Accuracy 0.4827 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0065/1000| Loss 224.4329 | Train Accuracy 0.5960 | Val Accuracy 0.5132 | Test Accuracy 0.4797 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0066/1000| Loss 216.5139 | Train Accuracy 0.5926 | Val Accuracy 0.5119 | Test Accuracy 0.4783 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0067/1000| Loss 222.5727 | Train Accuracy 0.5947 | Val Accuracy 0.5207 | Test Accuracy 0.4792 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0068/1000| Loss 220.9804 | Train Accuracy 0.6008 | Val Accuracy 0.5232 | Test Accuracy 0.4811 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0069/1000| Loss 225.2491 | Train Accuracy 0.5989 | Val Accuracy 0.5201 | Test Accuracy 0.4798 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0070/1000| Loss 218.1130 | Train Accuracy 0.6004 | Val Accuracy 0.5208 | Test Accuracy 0.4809 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0071/1000| Loss 211.0580 | Train Accuracy 0.5970 | Val Accuracy 0.5152 | Test Accuracy 0.4798 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0072/1000| Loss 215.2778 | Train Accuracy 0.6009 | Val Accuracy 0.5157 | Test Accuracy 0.4796 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0073/1000| Loss 207.2283 | Train Accuracy 0.6046 | Val Accuracy 0.5248 | Test Accuracy 0.4804 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0074/1000| Loss 213.5693 | Train Accuracy 0.5989 | Val Accuracy 0.5215 | Test Accuracy 0.4811 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0075/1000| Loss 202.4419 | Train Accuracy 0.5928 | Val Accuracy 0.5171 | Test Accuracy 0.4797 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0076/1000| Loss 205.1146 | Train Accuracy 0.5866 | Val Accuracy 0.5104 | Test Accuracy 0.4768 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0077/1000| Loss 208.5915 | Train Accuracy 0.5859 | Val Accuracy 0.5111 | Test Accuracy 0.4756 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0078/1000| Loss 207.9841 | Train Accuracy 0.5902 | Val Accuracy 0.5135 | Test Accuracy 0.4753 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0079/1000| Loss 197.0068 | Train Accuracy 0.5986 | Val Accuracy 0.5170 | Test Accuracy 0.4772 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0080: Avg Forward 22.829ms, Avg Backward 9.339ms, Total per epoch 32.168ms
Epoch 0080/1000| Loss 195.1902 | Train Accuracy 0.6038 | Val Accuracy 0.5213 | Test Accuracy 0.4792 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0081/1000| Loss 200.9304 | Train Accuracy 0.6152 | Val Accuracy 0.5286 | Test Accuracy 0.4799 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0082/1000| Loss 200.2645 | Train Accuracy 0.6129 | Val Accuracy 0.5284 | Test Accuracy 0.4774 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0083/1000| Loss 193.8818 | Train Accuracy 0.5960 | Val Accuracy 0.5167 | Test Accuracy 0.4760 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0084/1000| Loss 192.1420 | Train Accuracy 0.5867 | Val Accuracy 0.5111 | Test Accuracy 0.4740 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0085/1000| Loss 191.8199 | Train Accuracy 0.5884 | Val Accuracy 0.5073 | Test Accuracy 0.4720 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0086/1000| Loss 193.6992 | Train Accuracy 0.5972 | Val Accuracy 0.5154 | Test Accuracy 0.4717 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0087/1000| Loss 192.9800 | Train Accuracy 0.6044 | Val Accuracy 0.5193 | Test Accuracy 0.4750 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0088/1000| Loss 185.5086 | Train Accuracy 0.5973 | Val Accuracy 0.5179 | Test Accuracy 0.4752 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0089/1000| Loss 194.8023 | Train Accuracy 0.5991 | Val Accuracy 0.5225 | Test Accuracy 0.4759 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0090/1000| Loss 191.3906 | Train Accuracy 0.6047 | Val Accuracy 0.5237 | Test Accuracy 0.4759 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0091/1000| Loss 192.3243 | Train Accuracy 0.6003 | Val Accuracy 0.5186 | Test Accuracy 0.4747 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0092/1000| Loss 187.9484 | Train Accuracy 0.5847 | Val Accuracy 0.5059 | Test Accuracy 0.4733 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0093/1000| Loss 183.8453 | Train Accuracy 0.5772 | Val Accuracy 0.5048 | Test Accuracy 0.4734 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0094/1000| Loss 189.8741 | Train Accuracy 0.5887 | Val Accuracy 0.5133 | Test Accuracy 0.4757 | Best val. Accuracy 0.5294 | Best test Accuracy 0.5250
Epoch 0095/1000| Loss 184.0860 | Train Accuracy 0.6087 | Val Accuracy 0.5308 | Test Accuracy 0.4807 | Best val. Accuracy 0.5308 | Best test Accuracy 0.4807
Epoch 0096/1000| Loss 189.6617 | Train Accuracy 0.6147 | Val Accuracy 0.5340 | Test Accuracy 0.4809 | Best val. Accuracy 0.5340 | Best test Accuracy 0.4809
Epoch 0097/1000| Loss 185.2127 | Train Accuracy 0.5935 | Val Accuracy 0.5163 | Test Accuracy 0.4745 | Best val. Accuracy 0.5340 | Best test Accuracy 0.4809
Epoch 0098/1000| Loss 183.6019 | Train Accuracy 0.5801 | Val Accuracy 0.5078 | Test Accuracy 0.4752 | Best val. Accuracy 0.5340 | Best test Accuracy 0.4809
Epoch 0099/1000| Loss 178.6993 | Train Accuracy 0.5833 | Val Accuracy 0.5108 | Test Accuracy 0.4765 | Best val. Accuracy 0.5340 | Best test Accuracy 0.4809
Epoch 0100: Avg Forward 22.829ms, Avg Backward 9.338ms, Total per epoch 32.167ms
Epoch 0100/1000| Loss 185.6748 | Train Accuracy 0.6048 | Val Accuracy 0.5226 | Test Accuracy 0.4778 | Best val. Accuracy 0.5340 | Best test Accuracy 0.4809
Epoch 0101/1000| Loss 177.4652 | Train Accuracy 0.6093 | Val Accuracy 0.5271 | Test Accuracy 0.4805 | Best val. Accuracy 0.5340 | Best test Accuracy 0.4809
Epoch 0102/1000| Loss 184.5734 | Train Accuracy 0.6080 | Val Accuracy 0.5283 | Test Accuracy 0.4807 | Best val. Accuracy 0.5340 | Best test Accuracy 0.4809
Epoch 0103/1000| Loss 172.9608 | Train Accuracy 0.5979 | Val Accuracy 0.5175 | Test Accuracy 0.4781 | Best val. Accuracy 0.5340 | Best test Accuracy 0.4809
Epoch 0104/1000| Loss 174.6270 | Train Accuracy 0.5967 | Val Accuracy 0.5175 | Test Accuracy 0.4772 | Best val. Accuracy 0.5340 | Best test Accuracy 0.4809
Epoch 0105/1000| Loss 174.1211 | Train Accuracy 0.6027 | Val Accuracy 0.5202 | Test Accuracy 0.4791 | Best val. Accuracy 0.5340 | Best test Accuracy 0.4809
Epoch 0106/1000| Loss 173.8033 | Train Accuracy 0.6090 | Val Accuracy 0.5241 | Test Accuracy 0.4816 | Best val. Accuracy 0.5340 | Best test Accuracy 0.4809
Epoch 0107/1000| Loss 171.5792 | Train Accuracy 0.6091 | Val Accuracy 0.5222 | Test Accuracy 0.4816 | Best val. Accuracy 0.5340 | Best test Accuracy 0.4809
Epoch 0108/1000| Loss 162.7383 | Train Accuracy 0.6036 | Val Accuracy 0.5192 | Test Accuracy 0.4802 | Best val. Accuracy 0.5340 | Best test Accuracy 0.4809
Epoch 0109/1000| Loss 168.5747 | Train Accuracy 0.5929 | Val Accuracy 0.5108 | Test Accuracy 0.4754 | Best val. Accuracy 0.5340 | Best test Accuracy 0.4809
Epoch 0110/1000| Loss 174.0611 | Train Accuracy 0.5999 | Val Accuracy 0.5169 | Test Accuracy 0.4787 | Best val. Accuracy 0.5340 | Best test Accuracy 0.4809
Epoch 0111/1000| Loss 173.4521 | Train Accuracy 0.6077 | Val Accuracy 0.5268 | Test Accuracy 0.4806 | Best val. Accuracy 0.5340 | Best test Accuracy 0.4809
Epoch 0112/1000| Loss 175.2989 | Train Accuracy 0.6032 | Val Accuracy 0.5220 | Test Accuracy 0.4799 | Best val. Accuracy 0.5340 | Best test Accuracy 0.4809
Epoch 0113/1000| Loss 174.8941 | Train Accuracy 0.6016 | Val Accuracy 0.5186 | Test Accuracy 0.4791 | Best val. Accuracy 0.5340 | Best test Accuracy 0.4809
Epoch 0114/1000| Loss 172.3105 | Train Accuracy 0.6068 | Val Accuracy 0.5234 | Test Accuracy 0.4793 | Best val. Accuracy 0.5340 | Best test Accuracy 0.4809
Epoch 0115/1000| Loss 169.8589 | Train Accuracy 0.6038 | Val Accuracy 0.5222 | Test Accuracy 0.4814 | Best val. Accuracy 0.5340 | Best test Accuracy 0.4809
Epoch 0116/1000| Loss 177.7898 | Train Accuracy 0.5970 | Val Accuracy 0.5184 | Test Accuracy 0.4815 | Best val. Accuracy 0.5340 | Best test Accuracy 0.4809
Epoch 0117/1000| Loss 180.4921 | Train Accuracy 0.5998 | Val Accuracy 0.5205 | Test Accuracy 0.4828 | Best val. Accuracy 0.5340 | Best test Accuracy 0.4809
Epoch 0118/1000| Loss 178.9980 | Train Accuracy 0.6044 | Val Accuracy 0.5218 | Test Accuracy 0.4844 | Best val. Accuracy 0.5340 | Best test Accuracy 0.4809
Epoch 0119/1000| Loss 169.0710 | Train Accuracy 0.6052 | Val Accuracy 0.5214 | Test Accuracy 0.4823 | Best val. Accuracy 0.5340 | Best test Accuracy 0.4809
Epoch 0120: Avg Forward 22.828ms, Avg Backward 9.337ms, Total per epoch 32.165ms
Epoch 0120/1000| Loss 174.4273 | Train Accuracy 0.6033 | Val Accuracy 0.5210 | Test Accuracy 0.4803 | Best val. Accuracy 0.5340 | Best test Accuracy 0.4809
Epoch 0121/1000| Loss 178.0965 | Train Accuracy 0.5996 | Val Accuracy 0.5227 | Test Accuracy 0.4817 | Best val. Accuracy 0.5340 | Best test Accuracy 0.4809
Epoch 0122/1000| Loss 174.4151 | Train Accuracy 0.6036 | Val Accuracy 0.5251 | Test Accuracy 0.4838 | Best val. Accuracy 0.5340 | Best test Accuracy 0.4809
Epoch 0123/1000| Loss 169.6429 | Train Accuracy 0.5999 | Val Accuracy 0.5233 | Test Accuracy 0.4846 | Best val. Accuracy 0.5340 | Best test Accuracy 0.4809
Epoch 0124/1000| Loss 175.9895 | Train Accuracy 0.5948 | Val Accuracy 0.5171 | Test Accuracy 0.4830 | Best val. Accuracy 0.5340 | Best test Accuracy 0.4809
Epoch 0125/1000| Loss 170.7759 | Train Accuracy 0.6042 | Val Accuracy 0.5263 | Test Accuracy 0.4832 | Best val. Accuracy 0.5340 | Best test Accuracy 0.4809
Epoch 0126/1000| Loss 175.6022 | Train Accuracy 0.6088 | Val Accuracy 0.5282 | Test Accuracy 0.4806 | Best val. Accuracy 0.5340 | Best test Accuracy 0.4809
Epoch 0127/1000| Loss 171.3824 | Train Accuracy 0.6085 | Val Accuracy 0.5235 | Test Accuracy 0.4789 | Best val. Accuracy 0.5340 | Best test Accuracy 0.4809
Epoch 0128/1000| Loss 165.1622 | Train Accuracy 0.6043 | Val Accuracy 0.5230 | Test Accuracy 0.4792 | Best val. Accuracy 0.5340 | Best test Accuracy 0.4809
Epoch 0129/1000| Loss 167.3667 | Train Accuracy 0.6059 | Val Accuracy 0.5245 | Test Accuracy 0.4803 | Best val. Accuracy 0.5340 | Best test Accuracy 0.4809
Epoch 0130/1000| Loss 171.1044 | Train Accuracy 0.6060 | Val Accuracy 0.5244 | Test Accuracy 0.4792 | Best val. Accuracy 0.5340 | Best test Accuracy 0.4809
Epoch 0131/1000| Loss 168.0276 | Train Accuracy 0.6045 | Val Accuracy 0.5234 | Test Accuracy 0.4804 | Best val. Accuracy 0.5340 | Best test Accuracy 0.4809
Epoch 0132/1000| Loss 170.9536 | Train Accuracy 0.6077 | Val Accuracy 0.5248 | Test Accuracy 0.4811 | Best val. Accuracy 0.5340 | Best test Accuracy 0.4809
Epoch 0133/1000| Loss 178.4988 | Train Accuracy 0.6023 | Val Accuracy 0.5185 | Test Accuracy 0.4762 | Best val. Accuracy 0.5340 | Best test Accuracy 0.4809
